"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771301958481811843"
"StartRawTime";"1771301958495811907"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"20";"2026-02-17";"04:19:18.49";"1771301958495811907";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00034059794984386799";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5619011";"48.4634895";"44.5523796";"2"
"21";"2026-02-17";"04:19:18.59";"1771301958595812877";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5841293";"48.4761887";"44.6444397";"2"
"22";"2026-02-17";"04:19:18.69";"1771301958695813723";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6603203";"48.4857101";"44.6666718";"2"
"23";"2026-02-17";"04:19:18.79";"1771301958795814270";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00034059797826557802";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.774601";"48.5206299";"44.7365112";"2"
"24";"2026-02-17";"04:19:18.89";"1771301958895816023";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"-0.00025544846948832899";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6127014";"48.5111084";"44.6412697";"2"
"25";"2026-02-17";"04:19:18.99";"1771301958995817147";"";"231";"230.300003";"230.5";"2.98000002";"3.61999989";"2.8599999";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"0.00051089696739836698";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.8507996";"48.469841";"44.834919";"2"
"26";"2026-02-17";"04:19:19.09";"1771301959095818066";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.69524";"48.5746002";"44.7079391";"2"
"27";"2026-02-17";"04:19:19.19";"1771301959195817933";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.00059604644775390603";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6698418";"48.6444397";"44.7428589";"2"
"28";"2026-02-17";"04:19:19.29";"1771301959295819191";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.000510896938976657";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6317482";"48.4920692";"44.6158791";"2"
"29";"2026-02-17";"04:19:19.39";"1771301959395821266";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"1";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00034059797826557802";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6857109";"48.4412689";"44.5936508";"2"
"30";"2026-02-17";"04:19:19.49";"1771301959495821549";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.4857101";"48.3333397";"44.4222183";"0"
"31";"2026-02-17";"04:19:19.59";"1771301959595821955";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00025544846948832899";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.4761887";"48.5047607";"44.4952393";"0"
"32";"2026-02-17";"04:19:19.69";"1771301959695823551";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7206306";"48.4952393";"44.6730194";"0"
"33";"2026-02-17";"04:19:19.79";"1771301959795824220";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999846730901";"0.80000000000000004";"-0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.8730202";"48.6190491";"44.8476181";"0"
"34";"2026-02-17";"04:19:19.89";"1771301959895824669";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7619095";"48.5968208";"44.7365112";"0"
"35";"2026-02-17";"04:19:19.99";"1771301959995826062";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32909";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6634903";"48.5492096";"44.6793709";"0"
"36";"2026-02-17";"04:19:20.09";"1771301960095826771";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.4349213";"48.5142899";"44.5650787";"0"
"37";"2026-02-17";"04:19:20.19";"1771301960195827826";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999863760797";"0.90000000000000002";"-0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7206306";"48.5079384";"44.6507912";"0"
"38";"2026-02-17";"04:19:20.29";"1771301960295828441";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6158791";"48.6190491";"44.6920586";"0"
"39";"2026-02-17";"04:19:20.39";"1771301960395829427";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6222191";"48.4507904";"44.5714302";"0"
"40";"2026-02-17";"04:19:20.49";"1771301960495831171";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6063499";"48.5936508";"44.7492104";"0"
"41";"2026-02-17";"04:19:20.59";"1771301960595831592";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6254005";"48.5555611";"44.6507912";"0"
"42";"2026-02-17";"04:19:20.69";"1771301960695832353";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5714302";"48.4507904";"44.5619011";"0"
"43";"2026-02-17";"04:19:20.79";"1771301960795832795";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5746002";"48.6476212";"44.6349182";"0"
"44";"2026-02-17";"04:19:20.89";"1771301960895834234";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6539688";"48.6190491";"44.7015915";"0"
"45";"2026-02-17";"04:19:20.99";"1771301960995835355";"";"230.899994";"230.399994";"230.699997";"2.98000002";"3.6400001";"2.88000011";"1384";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6476212";"48.6444397";"44.6857109";"0"
"46";"2026-02-17";"04:19:21.09";"1771301961095836216";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.8888893";"48.5650787";"44.5777817";"0"
"47";"2026-02-17";"04:19:21.19";"1771301961195836799";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6444397";"48.6730194";"44.6793709";"0"
"48";"2026-02-17";"04:19:21.29";"1771301961295837804";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.036900000000000002";"47.6730194";"48.5555611";"44.69841";"0"
"49";"2026-02-17";"04:19:21.39";"1771301961395839274";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"0";"0";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"0.00059604644775390603";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7301598";"48.7111092";"44.7079391";"0"
"50";"2026-02-17";"04:19:21.49";"1771301961495840274";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"5.34262514";"8.21538353";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.4476204";"48.5174599";"44.2634888";"0"
"51";"2026-02-17";"04:19:21.59";"1771301961595839891";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"27.5261307";"42.3538513";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-0.00051089696739836698";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5682602";"48.1809502";"44.3111115";"0"
"52";"2026-02-17";"04:19:21.69";"1771301961695841632";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"57.5493584";"88.5384598";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5714302";"48.7619095";"44.8158684";"0"
"53";"2026-02-17";"04:19:21.79";"1771301961795842338";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"66.8408813";"102.830803";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"48.0507889";"48.5015907";"44.834919";"0"
"54";"2026-02-17";"04:19:21.89";"1771301961895844481";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"69.5121918";"106.938499";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00034059797826557802";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7396889";"48.7206306";"44.7206306";"0"
"55";"2026-02-17";"04:19:21.99";"1771301961995844469";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32910";"55.1103401";"84.7846069";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7365112";"48.7111092";"44.7682495";"0"
"56";"2026-02-17";"04:19:22.09";"1771301962095845236";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"29.6748009";"45.6461487";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7047615";"48.6920586";"44.7238083";"0"
"57";"2026-02-17";"04:19:22.19";"1771301962195846397";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"21.8350792";"33.5999985";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999863760797";"0.80000000000000004";"-0.00059604644775390603";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5111084";"48.5111084";"44.4920692";"0"
"58";"2026-02-17";"04:19:22.29";"1771301962295847925";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"23.9256706";"36.8153801";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00034059794984386799";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7365112";"48.6857109";"44.7142906";"0"
"59";"2026-02-17";"04:19:22.39";"1771301962395847934";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"25.8420391";"39.753849";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00025544846948832899";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.9650803";"48.7365112";"44.771431";"0"
"60";"2026-02-17";"04:19:22.49";"1771301962495848900";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"26.8873405";"41.3692284";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6380997";"48.6571388";"44.7301598";"0"
"61";"2026-02-17";"04:19:22.59";"1771301962595849968";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"27.4099903";"42.1692314";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6698418";"48.6793709";"44.7238083";"0"
"62";"2026-02-17";"04:19:22.69";"1771301962695850302";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"27.7003498";"42.6153793";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"-0.00034059794984386799";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6158791";"48.5999985";"44.6793709";"0"
"63";"2026-02-17";"04:19:22.79";"1771301962795852552";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"27.8745708";"42.8769188";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00025544846948832899";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.2825394";"48.69524";"44.7238083";"0"
"64";"2026-02-17";"04:19:22.89";"1771301962895854990";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"27.9907093";"43.0615387";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"48.1777802";"48.5238113";"44.5047607";"0"
"65";"2026-02-17";"04:19:22.99";"1771301962995853623";"";"230.600006";"229.899994";"230.399994";"9.14000034";"9.73999977";"8.89999962";"5312";"32912";"28.1068497";"43.246151";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7682495";"48.6888885";"44.6793709";"0"
"66";"2026-02-17";"04:19:23.09";"1771301963095854546";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"28.2229996";"43.41539";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.80000000000000004";"8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7238083";"48.9555511";"44.9047585";"0"
"67";"2026-02-17";"04:19:23.19";"1771301963195855144";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"28.2229996";"43.41539";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7523804";"48.5936508";"44.7365112";"0"
"68";"2026-02-17";"04:19:23.29";"1771301963295857389";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"28.2810707";"43.5076904";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"8.5149480355539695E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"48.1079407";"48.69524";"44.7523804";"0"
"69";"2026-02-17";"04:19:23.39";"1771301963395857011";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"28.2229996";"43.41539";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-8.5149508777249098E-05";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.774601";"48.5809517";"44.7206306";"0"
"70";"2026-02-17";"04:19:23.49";"1771301963495858515";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"28.1649208";"43.3230782";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6031799";"48.5555611";"44.6571388";"0"
"71";"2026-02-17";"04:19:23.59";"1771301963595858488";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"29.09408";"44.753849";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00051089696739836698";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6380997";"48.5777817";"44.6285706";"0"
"72";"2026-02-17";"04:19:23.69";"1771301963695860018";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"27.6422806";"42.5230789";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00034059797826557802";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6793709";"48.8254013";"44.8095207";"0"
"73";"2026-02-17";"04:19:23.79";"1771301963795860792";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"24.2740993";"37.338459";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-0.00051089696739836698";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6476212";"48.6698418";"44.69524";"0"
"74";"2026-02-17";"04:19:23.89";"1771301963895862183";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"22.1835098";"34.1230812";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.80000000000000004";"0.000510896938976657";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7682495";"48.5365105";"44.6888885";"0"
"75";"2026-02-17";"04:19:23.99";"1771301963995863328";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32912";"21.1962795";"32.6153793";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"0";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5142899";"48.6888885";"44.69524";"0"
"76";"2026-02-17";"04:19:24.09";"1771301964095863121";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32917";"20.90592";"32.1692314";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.6444397";"48.6349182";"44.6317482";"0"
"77";"2026-02-17";"04:19:24.19";"1771301964195865383";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32917";"20.8478508";"32.0769196";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00042574745862111702";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.5238113";"48.7492104";"44.7301598";"0"
"78";"2026-02-17";"04:19:24.29";"1771301964295865757";"";"230.600006";"229.800003";"230.5";"8.89999962";"9.72000027";"9.02000046";"4640";"32917";"21.1382103";"32.5230789";"0";"3.48224211";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000153269099";"0.80000000000000004";"0.00051089696739836698";"2.98857689";"130";"0.0649999976";"2.98857689";"130";"0.032800000000000003";"47.7650795";"48.165081";"44.7650795";"0"
