"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771297396590373975"
"StartRawTime";"1771297396594376196"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"29";"2026-02-17";"03:03:16.59";"1771297396594376196";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27985";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.000425747487042827";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5746002";"48.4634895";"44.4984093";"1"
"30";"2026-02-17";"03:03:16.69";"1771297396694374786";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27985";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.90000000000000002";"0.00059604644775390603";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5460281";"48.4984093";"44.5428581";"1"
"31";"2026-02-17";"03:03:16.79";"1771297396794376243";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27985";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5079384";"48.4571419";"44.469841";"1"
"32";"2026-02-17";"03:03:16.89";"1771297396894376779";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27985";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-8.5149508777249098E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5746002";"48.7492104";"44.6698418";"1"
"33";"2026-02-17";"03:03:16.99";"1771297396994378249";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"0.00034059794984386799";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.7396889";"48.4857101";"44.6571388";"1"
"34";"2026-02-17";"03:03:17.09";"1771297397094381091";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00051089696739836698";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5968208";"48.69524";"44.7015915";"1"
"35";"2026-02-17";"03:03:17.19";"1771297397194379951";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6571388";"48.4285698";"44.6380997";"1"
"36";"2026-02-17";"03:03:17.29";"1771297397294380981";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5555611";"48.5619011";"44.5841293";"1"
"37";"2026-02-17";"03:03:17.39";"1771297397394382871";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999812671098";"0.90000000000000002";"-0.00110694341515227";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.7238083";"48.6507912";"44.7269897";"1"
"38";"2026-02-17";"03:03:17.49";"1771297397494382477";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"-0.000425747487042827";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5999985";"48.5650787";"44.6158791";"1"
"39";"2026-02-17";"03:03:17.59";"1771297397594386943";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.7396889";"48.3174591";"44.7301598";"1"
"40";"2026-02-17";"03:03:17.69";"1771297397694383904";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"53";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00076634543688669499";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6666718";"48.469841";"44.5872993";"1"
"41";"2026-02-17";"03:03:17.79";"1771297397794385825";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.90000000000000002";"0.00051089696739836698";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6444397";"48.5555611";"44.7238083";"0"
"42";"2026-02-17";"03:03:17.89";"1771297397894386780";"";"227.100006";"226.800003";"227.399994";"2.79999995";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6507912";"48.4158707";"44.7079391";"0"
"43";"2026-02-17";"03:03:17.99";"1771297397994388369";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5904808";"48.5619011";"44.5587311";"0"
"44";"2026-02-17";"03:03:18.09";"1771297398094392337";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000153269099";"0.90000000000000002";"-0.00076634543688669499";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5238113";"48.1714287";"44.4634895";"0"
"45";"2026-02-17";"03:03:18.19";"1771297398194389375";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999693461803";"0.90000000000000002";"-0.0017029898629061799";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5523796";"48.6634903";"44.6349182";"0"
"46";"2026-02-17";"03:03:18.29";"1771297398294390737";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.90000000000000002";"0";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5777817";"48.5841293";"44.6825409";"0"
"47";"2026-02-17";"03:03:18.39";"1771297398394391943";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.90000000000000002";"0.0012772424042850599";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6127014";"48.533329";"44.6349182";"0"
"48";"2026-02-17";"03:03:18.49";"1771297398494392033";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000340598001";"0.80000000000000004";"0.0017029898629061799";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.3968315";"48.4253998";"44.4253998";"0"
"49";"2026-02-17";"03:03:18.59";"1771297398594395303";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-8.5149480355539695E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5682602";"48.466671";"44.6603203";"0"
"50";"2026-02-17";"03:03:18.69";"1771297398694393978";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00034059794984386799";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4349213";"48.6349182";"44.69524";"0"
"51";"2026-02-17";"03:03:18.79";"1771297398794393948";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000187328902";"0.90000000000000002";"-0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.032800000000000003";"47.5746002";"48.4888916";"44.6698418";"0"
"52";"2026-02-17";"03:03:18.89";"1771297398894396083";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27986";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4825401";"48.6698418";"44.6634903";"0"
"53";"2026-02-17";"03:03:18.99";"1771297398994396493";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"0.00025544846948832899";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6063499";"48.5365105";"44.7142906";"0"
"54";"2026-02-17";"03:03:19.09";"1771297399094399550";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.90000000000000002";"0.000510896938976657";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4507904";"48.6285706";"44.6222191";"0"
"55";"2026-02-17";"03:03:19.19";"1771297399194398547";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6063499";"48.6476212";"44.7777786";"0"
"56";"2026-02-17";"03:03:19.29";"1771297399294399971";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00017029896071107901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5777817";"48.7142906";"44.7238083";"0"
"57";"2026-02-17";"03:03:19.39";"1771297399394400577";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00042574745862111702";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6063499";"48.7841301";"44.8571396";"0"
"58";"2026-02-17";"03:03:19.49";"1771297399494401249";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"0.00025544849791003799";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5396805";"48.5365105";"44.7365112";"0"
"59";"2026-02-17";"03:03:19.59";"1771297399594404629";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.90000000000000002";"-0.00110694341515227";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5047607";"48.7206306";"44.7174606";"0"
"60";"2026-02-17";"03:03:19.69";"1771297399694403089";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"0";"0";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00093664442601948405";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5872993";"48.4349213";"44.5111084";"0"
"61";"2026-02-17";"03:03:19.79";"1771297399794404182";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"2.03252006";"3.12307692";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"8.5149508777249098E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6603203";"48.5999985";"44.4380989";"0"
"62";"2026-02-17";"03:03:19.89";"1771297399894405483";"";"227.100006";"226.5";"227.300003";"2.77999997";"3.5999999";"2.81999993";"1352";"27988";"20.6736393";"31.7999992";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"0";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.7238083";"48.7396889";"44.8158684";"0"
"63";"2026-02-17";"03:03:19.99";"1771297399994405853";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"53.135891";"81.7538528";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"-0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"46.4888916";"48.4793701";"44.5936508";"0"
"64";"2026-02-17";"03:03:20.09";"1771297400094407751";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"65.1567917";"100.246201";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.90000000000000002";"-0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.032800000000000003";"48.0539703";"48.5968208";"44.2031708";"0"
"65";"2026-02-17";"03:03:20.19";"1771297400194407378";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"69.2218323";"106.492302";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"-0.00076634543688669499";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.7650795";"48.2158699";"44.4063492";"0"
"66";"2026-02-17";"03:03:20.29";"1771297400294409068";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"61.78862";"95.0615387";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00025544846948832899";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6761894";"48.228569";"43.5841293";"0"
"67";"2026-02-17";"03:03:20.39";"1771297400394412223";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"34.1463394";"52.5384598";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"48.0317497";"48.2222214";"45.0634918";"0"
"68";"2026-02-17";"03:03:20.49";"1771297400494410226";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"22.1835098";"34.1230812";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"-0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5111084";"48.7492104";"44.5682602";"0"
"69";"2026-02-17";"03:03:20.59";"1771297400594412286";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"23.2287998";"35.7384605";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"0.000510896938976657";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5968208";"48.7396889";"44.6031799";"0"
"70";"2026-02-17";"03:03:20.69";"1771297400694408527";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"25.4936104";"39.2153893";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.90000000000000002";"0";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5999985";"49.1238098";"44.7619095";"0"
"71";"2026-02-17";"03:03:20.79";"1771297400794413468";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"26.7131195";"41.0923119";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"0.00068119592810944596";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.8031807";"48.6698418";"44.8507996";"0"
"72";"2026-02-17";"03:03:20.89";"1771297400894414729";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27988";"27.3519192";"42.0769196";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00025544846948832899";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.69524";"48.5365105";"44.69524";"0"
"73";"2026-02-17";"03:03:20.99";"1771297400994414789";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"27.7584209";"42.7076912";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.90000000000000002";"-0.00025544846948832899";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6539688";"48.5999985";"44.69841";"0"
"74";"2026-02-17";"03:03:21.09";"1771297401094418011";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"27.9326401";"42.9692307";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.000510896938976657";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6476212";"48.3206406";"44.5619011";"0"
"75";"2026-02-17";"03:03:21.19";"1771297401194417013";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.1068497";"43.246151";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.90000000000000002";"-0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6698418";"48.7555618";"44.7492104";"0"
"76";"2026-02-17";"03:03:21.29";"1771297401294417553";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.2229996";"43.41539";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00076634543688669499";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4571419";"48.8126984";"44.8158684";"0"
"77";"2026-02-17";"03:03:21.39";"1771297401394421722";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.2229996";"43.41539";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"-8.5149508777249098E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"48.1174583";"48.5650787";"44.69841";"0"
"78";"2026-02-17";"03:03:21.49";"1771297401494420172";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.3391399";"43.5999985";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999863760797";"0.90000000000000002";"-0.00068119592810944596";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5714302";"48.5714302";"44.4793701";"0"
"79";"2026-02-17";"03:03:21.59";"1771297401594420366";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.3391399";"43.5999985";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"-0.00034059797826557802";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.3523788";"48.3079414";"44.9587288";"0"
"80";"2026-02-17";"03:03:21.69";"1771297401694421369";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.3391399";"43.5999985";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-8.5149480355539695E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4793701";"48.5936508";"44.6380997";"0"
"81";"2026-02-17";"03:03:21.79";"1771297401794422290";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"28.2810707";"43.5076904";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"0.00093664442601948405";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5365105";"48.8984108";"44.7301598";"0"
"82";"2026-02-17";"03:03:21.89";"1771297401894427475";"";"227";"226.5";"226.899994";"6.82000017";"7.86000013";"7.01999998";"2848";"27990";"29.5005798";"45.3846207";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000153269099";"0.90000000000000002";"-8.5149480355539695E-05";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5619011";"48.7079391";"44.6634903";"0"
"83";"2026-02-17";"03:03:21.99";"1771297401994424655";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"27.4099903";"42.1692314";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999997786113";"0.90000000000000002";"0.00017029898913278901";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.533329";"48.5841293";"44.6825409";"0"
"84";"2026-02-17";"03:03:22.09";"1771297402094425821";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"23.9837399";"36.8923111";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"-0.000510896938976657";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4825401";"48.6380997";"44.4825401";"0"
"85";"2026-02-17";"03:03:22.19";"1771297402194426301";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"22.1254292";"34.0461502";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"-0.00093664442601948405";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.4825401";"48.5428581";"44.5460281";"0"
"86";"2026-02-17";"03:03:22.29";"1771297402294427405";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"21.3124294";"32.7846107";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999863760797";"0.90000000000000002";"-0.00093664439759777495";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"48.1174583";"48.4920692";"44.6507912";"0"
"87";"2026-02-17";"03:03:22.39";"1771297402394429298";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"21.0220699";"32.338459";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.90000000000000002";"-0.00051089696739836698";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.5492096";"48.4952393";"44.5714302";"0"
"88";"2026-02-17";"03:03:22.49";"1771297402494428963";"";"226.5";"226.199997";"226.600006";"14.6199999";"16";"14.9799995";"9088";"27990";"21.0801392";"32.4307709";"0";"3.01347899";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.00068119595653115496";"2.97089291";"120";"0.0700000003";"2.97089291";"120";"0.036900000000000002";"47.6666718";"48.7015915";"44.7111092";"0"
