"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771297786397975181"
"StartRawTime";"1771297786403974197"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"25";"2026-02-17";"03:09:47.60";"1771297787603984570";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28604";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5111084";"48.4952393";"44.5809517";"1"
"26";"2026-02-17";"03:09:47.70";"1771297787703986080";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28604";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4857101";"48.3714294";"44.4539719";"1"
"27";"2026-02-17";"03:09:47.80";"1771297787803986404";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.7111092";"48.1301613";"44.5999985";"1"
"28";"2026-02-17";"03:09:47.90";"1771297787903987909";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00025544846948832899";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6476212";"48.533329";"44.7396889";"1"
"29";"2026-02-17";"03:09:48.00";"1771297788003989577";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"-0.00068119592810944596";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.526989";"48.4507904";"44.5682602";"1"
"30";"2026-02-17";"03:09:48.10";"1771297788103986139";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"8.5149508777249098E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6317482";"48.5650787";"44.7587318";"1"
"31";"2026-02-17";"03:09:48.20";"1771297788203990316";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-8.5149508777249098E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5492096";"48.4857101";"44.5999985";"1"
"32";"2026-02-17";"03:09:48.30";"1771297788303991326";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5841293";"48.5841293";"44.6730194";"1"
"33";"2026-02-17";"03:09:48.40";"1771297788403993815";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6127014";"48.469841";"44.5999985";"1"
"34";"2026-02-17";"03:09:48.50";"1771297788503994643";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"52";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.000425747487042827";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5047607";"48.5015907";"44.5809517";"1"
"35";"2026-02-17";"03:09:48.60";"1771297788603994271";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00059604644775390603";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6761894";"48.4571419";"44.6476212";"0"
"36";"2026-02-17";"03:09:48.70";"1771297788703994809";"";"227.300003";"227";"227.5";"2.77999997";"3.5999999";"2.81999993";"1352";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00025544846948832899";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.3619003";"48.4412689";"44.4190483";"0"
"37";"2026-02-17";"03:09:48.80";"1771297788803995779";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00034059797826557802";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5492096";"48.5555611";"44.69841";"0"
"38";"2026-02-17";"03:09:48.90";"1771297788903997254";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000187328902";"0.80000000000000004";"-0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6063499";"48.5206299";"44.6380997";"0"
"39";"2026-02-17";"03:09:49.00";"1771297789004000070";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.80000000000000004";"-0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.3079414";"48.6476212";"44.6476212";"0"
"40";"2026-02-17";"03:09:49.10";"1771297789103998850";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4888916";"48.5999985";"44.6603203";"0"
"41";"2026-02-17";"03:09:49.20";"1771297789203999173";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000170299001";"0.80000000000000004";"0.00085149491724223502";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5682602";"48.6634903";"44.6793709";"0"
"42";"2026-02-17";"03:09:49.30";"1771297789304000949";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.530159";"48.4793701";"44.6476212";"0"
"43";"2026-02-17";"03:09:49.40";"1771297789404001224";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00025544846948832899";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4507904";"48.5111084";"44.6031799";"0"
"44";"2026-02-17";"03:09:49.50";"1771297789504002585";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.533329";"48.5460281";"44.7079391";"0"
"45";"2026-02-17";"03:09:49.60";"1771297789604003215";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5492096";"48.6412697";"44.6222191";"0"
"46";"2026-02-17";"03:09:49.70";"1771297789704004635";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28605";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-8.5149508777249098E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.469841";"48.4984093";"44.6507912";"0"
"47";"2026-02-17";"03:09:49.80";"1771297789804005117";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5396805";"48.5650787";"44.6793709";"0"
"48";"2026-02-17";"03:09:49.90";"1771297789904006522";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4634895";"48.6761894";"44.6634903";"0"
"49";"2026-02-17";"03:09:50.00";"1771297790004007129";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00025544849791003799";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5174599";"48.5015907";"44.5650787";"0"
"50";"2026-02-17";"03:09:50.10";"1771297790104008097";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00034059794984386799";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.7206306";"48.8444405";"44.8158684";"0"
"51";"2026-02-17";"03:09:50.20";"1771297790204009007";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.69841";"48.7111092";"44.7999992";"0"
"52";"2026-02-17";"03:09:50.30";"1771297790304009695";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"8.5149508777249098E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.60952";"48.6063499";"44.6222191";"0"
"53";"2026-02-17";"03:09:50.40";"1771297790404007429";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00025544846948832899";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4317513";"48.4920692";"44.5809517";"0"
"54";"2026-02-17";"03:09:50.50";"1771297790504012632";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"0";"0";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5111084";"48.4634895";"44.4952393";"0"
"55";"2026-02-17";"03:09:50.60";"1771297790604012385";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"4.12311316";"6.33846092";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5968208";"48.771431";"44.8984108";"0"
"56";"2026-02-17";"03:09:50.70";"1771297790704013602";"";"227";"226.699997";"227.199997";"2.75999999";"3.5999999";"2.79999995";"1360";"28607";"24.8548203";"38.2307701";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5841293";"48.6190491";"44.5587311";"0"
"57";"2026-02-17";"03:09:50.80";"1771297790804014363";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"56.736351";"87.2922974";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.80000000000000004";"-0.00051089696739836698";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5904808";"48.5714302";"44.6666718";"0"
"58";"2026-02-17";"03:09:50.90";"1771297790904015531";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"66.2601624";"101.938499";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6698418";"48.8761902";"44.8158684";"0"
"59";"2026-02-17";"03:09:51.00";"1771297791004016849";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"69.5121918";"106.938499";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5206299";"48.6666718";"44.7238083";"0"
"60";"2026-02-17";"03:09:51.10";"1771297791104017968";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"57.5493584";"88.5384598";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00042574745862111702";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6412697";"48.6666718";"44.6857109";"0"
"61";"2026-02-17";"03:09:51.20";"1771297791204018155";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"31.1266003";"47.8923111";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00017029898913278901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5777817";"48.5206299";"44.5015907";"0"
"62";"2026-02-17";"03:09:51.30";"1771297791304018869";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"21.8931503";"33.6769218";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5365105";"48.6349182";"44.6793709";"0"
"63";"2026-02-17";"03:09:51.40";"1771297791404020087";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"23.6933804";"36.4461594";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5619011";"48.6158791";"44.7301598";"0"
"64";"2026-02-17";"03:09:51.50";"1771297791504021371";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"25.7259007";"39.58461";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00017029896071107901";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.5555611";"48.469841";"44.6158791";"0"
"65";"2026-02-17";"03:09:51.60";"1771297791604022020";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"26.8873405";"41.3692284";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00051089696739836698";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.4222183";"48.7777786";"44.6190491";"0"
"66";"2026-02-17";"03:09:51.70";"1771297791704023505";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28607";"27.4680595";"42.2615395";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.834919";"48.4920692";"44.4793701";"0"
"67";"2026-02-17";"03:09:51.80";"1771297791804023750";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28609";"27.7584209";"42.7076912";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"-0.00034059794984386799";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.0920601";"48.6730194";"44.4222183";"0"
"68";"2026-02-17";"03:09:51.90";"1771297791904024386";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28609";"27.9326401";"42.9692307";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.000425747487042827";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6476212";"48.526989";"44.5365105";"0"
"69";"2026-02-17";"03:09:52.00";"1771297792004026921";"";"226.800003";"226.699997";"227.100006";"6.9000001";"8.02000046";"7.15999985";"2848";"28609";"28.0487804";"43.1538506";"0";"3.08044505";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0";"2.23701191";"115";"0.0549999997";"2.23701191";"115";"0.032800000000000003";"47.6031799";"48.6857109";"44.7650795";"0"
