"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771298736795045075"
"StartRawTime";"1771298736863046015"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"40";"2026-02-17";"03:25:37.86";"1771298737863055181";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"30";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00042574745862111702";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5206299";"48.4984093";"44.5238113";"2"
"41";"2026-02-17";"03:25:37.96";"1771298737963055460";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00042574745862111702";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.4349213";"48.5650787";"44.6063499";"0"
"42";"2026-02-17";"03:25:38.06";"1771298738063056871";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5777817";"48.7047615";"44.6888885";"0"
"43";"2026-02-17";"03:25:38.16";"1771298738163057749";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-8.5149508777249098E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.5396805";"48.5206299";"44.6634903";"0"
"44";"2026-02-17";"03:25:38.26";"1771298738263058465";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999676431901";"0.80000000000000004";"0.0013623918846406";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5555611";"48.6349182";"44.4444504";"0"
"45";"2026-02-17";"03:25:38.36";"1771298738363059907";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00059604644775390603";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.7047615";"48.7015915";"44.7650795";"0"
"46";"2026-02-17";"03:25:38.46";"1771298738463060864";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.5111084";"48.7142906";"44.7301598";"0"
"47";"2026-02-17";"03:25:38.56";"1771298738563061711";"";"227.5";"227.100006";"227.5";"2.79999995";"3.61999989";"2.83999991";"1384";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00025544846948832899";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.7460289";"48.6539688";"44.6254005";"0"
"48";"2026-02-17";"03:25:38.66";"1771298738663062483";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00042574745862111702";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.4507904";"48.5079384";"44.4634895";"0"
"49";"2026-02-17";"03:25:38.76";"1771298738763063437";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6349182";"48.6222191";"44.7650795";"0"
"50";"2026-02-17";"03:25:38.86";"1771298738863064373";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.90000000000000002";"-0.00025544846948832899";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6920586";"48.6571388";"44.6825409";"0"
"51";"2026-02-17";"03:25:38.96";"1771298738963065238";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"0.00051089696739836698";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6444397";"48.6761894";"44.7428589";"0"
"52";"2026-02-17";"03:25:39.06";"1771298739063066346";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6730194";"48.6031799";"44.7047615";"0"
"53";"2026-02-17";"03:25:39.16";"1771298739163067038";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6158791";"48.5714302";"44.6539688";"0"
"54";"2026-02-17";"03:25:39.26";"1771298739263068393";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00025544849791003799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.7238083";"48.5809517";"44.7428589";"0"
"55";"2026-02-17";"03:25:39.36";"1771298739363069184";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.5174599";"48.6349182";"44.5015907";"0"
"56";"2026-02-17";"03:25:39.46";"1771298739463070343";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00051089696739836698";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.6920586";"48.69841";"44.7206306";"0"
"57";"2026-02-17";"03:25:39.56";"1771298739563070997";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29466";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6920586";"48.4793701";"44.6254005";"0"
"58";"2026-02-17";"03:25:39.66";"1771298739663073854";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00025544849791003799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.7460289";"48.9015884";"44.8476181";"0"
"59";"2026-02-17";"03:25:39.76";"1771298739763072634";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.8190498";"48.8190498";"44.8126984";"0"
"60";"2026-02-17";"03:25:39.86";"1771298739863073743";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"0.00076634543688669499";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.5079384";"48.533329";"44.4444504";"0"
"61";"2026-02-17";"03:25:39.96";"1771298739963074972";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"0";"0";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00034059797826557802";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.7174606";"48.6476212";"44.6158791";"0"
"62";"2026-02-17";"03:25:40.06";"1771298740063075986";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"13.0081301";"20.0153809";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00034059797826557802";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6412697";"48.5015907";"44.5174599";"0"
"63";"2026-02-17";"03:25:40.16";"1771298740163072741";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"44.8315887";"68.9692307";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5841293";"48.6825409";"44.7587318";"0"
"64";"2026-02-17";"03:25:40.26";"1771298740263077261";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"63.0081291";"96.9384613";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00025544846948832899";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.69841";"48.6254005";"44.7523804";"0"
"65";"2026-02-17";"03:25:40.36";"1771298740363078918";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"68.524971";"105.415398";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.90000000000000002";"-0.00034059797826557802";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6127014";"48.6222191";"44.60952";"0"
"66";"2026-02-17";"03:25:40.46";"1771298740463079650";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"67.0150986";"103.107697";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.00025544849791003799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6412697";"48.6634903";"44.6793709";"0"
"67";"2026-02-17";"03:25:40.56";"1771298740563080746";"";"227.100006";"226.800003";"227.199997";"5.98000002";"6.69999981";"5.88000011";"4288";"29468";"40.9407692";"62.9846191";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.8825417";"48.4984093";"44.4825401";"0"
"68";"2026-02-17";"03:25:40.66";"1771298740663081257";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"23.8095207";"36.6307716";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00025544849791003799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.831749";"48.7047615";"44.4380989";"0"
"69";"2026-02-17";"03:25:40.76";"1771298740763081877";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"22.5319405";"34.661541";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.4571419";"48.3936501";"45.3396797";"0"
"70";"2026-02-17";"03:25:40.86";"1771298740863083178";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"24.9128895";"38.3230782";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00025544849791003799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.7365112";"48.6127014";"44.771431";"0"
"71";"2026-02-17";"03:25:40.96";"1771298740963083705";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"26.4808407";"40.7384605";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00051089696739836698";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.9777794";"48.8254013";"44.8571396";"0"
"72";"2026-02-17";"03:25:41.06";"1771298741063085173";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"27.2938404";"41.9846191";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-8.5149480355539695E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.7460289";"48.5714302";"44.530159";"0"
"73";"2026-02-17";"03:25:41.16";"1771298741163085644";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"27.6422806";"42.5230789";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.90000000000000002";"-8.5149480355539695E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.6825409";"48.69524";"44.6857109";"0"
"74";"2026-02-17";"03:25:41.26";"1771298741263086649";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"27.8164902";"42.7999992";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"8.5149480355539695E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.9396782";"48.5999985";"44.69524";"0"
"75";"2026-02-17";"03:25:41.36";"1771298741363087383";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"27.9907093";"43.0615387";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00034059797826557802";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"48.0063515";"48.5809517";"44.9523811";"0"
"76";"2026-02-17";"03:25:41.46";"1771298741463088773";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"28.1068497";"43.246151";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"8.5149508777249098E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"48.225399";"48.8190498";"44.7079391";"0"
"77";"2026-02-17";"03:25:41.56";"1771298741563089113";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29468";"28.2229996";"43.41539";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00025544846948832899";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.1777802";"48.4920692";"44.4127007";"0"
"78";"2026-02-17";"03:25:41.66";"1771298741663090163";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.2810707";"43.5076904";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.4285698";"48.3841286";"44.7174606";"0"
"79";"2026-02-17";"03:25:41.76";"1771298741763091080";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.3391399";"43.5999985";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.8190498";"48.6127014";"44.5746002";"0"
"80";"2026-02-17";"03:25:41.86";"1771298741863092531";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.2810707";"43.5076904";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.90000000000000002";"8.5149508777249098E-05";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.7777786";"48.3523788";"44.7587318";"0"
"81";"2026-02-17";"03:25:41.96";"1771298741963093066";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.2229996";"43.41539";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00017029898913278901";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.032800000000000003";"47.6190491";"48.8825417";"44.3619003";"0"
"82";"2026-02-17";"03:25:42.06";"1771298742063094202";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.9198608";"44.4923096";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5111084";"48.5714302";"44.2095299";"0"
"83";"2026-02-17";"03:25:42.16";"1771298742163094742";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"28.3972092";"43.6923103";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00034059794984386799";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.6190491";"48.3174591";"44.69524";"0"
"84";"2026-02-17";"03:25:42.26";"1771298742263096033";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"25.0871105";"38.5999985";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.00034059797826557802";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.5841293";"48.6857109";"44.1745987";"0"
"85";"2026-02-17";"03:25:42.36";"1771298742363097362";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"22.5900097";"34.753849";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00093664442601948405";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.6222191";"48.6920586";"44.5809517";"0"
"86";"2026-02-17";"03:25:42.46";"1771298742463098045";"";"227.199997";"226.899994";"227.199997";"7.21999979";"8.42000008";"7.5";"3792";"29471";"21.4866409";"33.0615387";"0";"3.14741111";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"0";"2.440377";"115";"0.0599999987";"2.440377";"115";"0.036900000000000002";"47.7619095";"48.4000015";"45.0063515";"0"
