"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771302373182421717"
"StartRawTime";"1771302373240418934"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"62";"2026-02-17";"04:26:15.34";"1771302375340443209";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00025544846948832899";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.5206299";"48.473011";"44.5079384";"0"
"63";"2026-02-17";"04:26:15.44";"1771302375440444004";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"8.5149480355539695E-05";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.69841";"48.8444405";"44.8285713";"0"
"64";"2026-02-17";"04:26:15.54";"1771302375540444074";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00017029898913278901";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6380997";"48.6698418";"44.69841";"0"
"65";"2026-02-17";"04:26:15.64";"1771302375640445313";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-8.5149480355539695E-05";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6698418";"48.6127014";"44.6920586";"0"
"66";"2026-02-17";"04:26:15.74";"1771302375740445729";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6825409";"48.5365105";"44.7682495";"0"
"67";"2026-02-17";"04:26:15.84";"1771302375840447201";"";"229.600006";"229.199997";"229.5";"2.8599999";"3.61999989";"2.92000008";"1384";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00017029898913278901";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.7460289";"48.6285706";"44.7682495";"0"
"68";"2026-02-17";"04:26:15.94";"1771302375940448247";"";"229.5";"229.100006";"229.600006";"2.8599999";"3.61999989";"2.9000001";"3392";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00017029898913278901";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6698418";"48.6317482";"44.6793709";"0"
"69";"2026-02-17";"04:26:16.04";"1771302376040444631";"";"229.5";"229.100006";"229.600006";"2.8599999";"3.61999989";"2.9000001";"3392";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"0";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6127014";"48.5968208";"44.6666718";"0"
"70";"2026-02-17";"04:26:16.14";"1771302376140449695";"";"229.5";"229.100006";"229.600006";"2.8599999";"3.61999989";"2.9000001";"3392";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"8.5149480355539695E-05";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.6349182";"48.4857101";"44.6349182";"0"
"71";"2026-02-17";"04:26:16.24";"1771302376240450970";"";"229.5";"229.100006";"229.600006";"2.8599999";"3.61999989";"2.9000001";"3392";"33552";"0";"0";"0";"3.54920793";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00017029898913278901";"3.21846795";"130";"0.0700000003";"3.21846795";"130";"0.032800000000000003";"47.5111084";"48.4222183";"44.4476204";"0"
