"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771299159833619178"
"StartRawTime";"1771299159905618640"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"55";"2026-02-17";"03:32:41.60";"1771299161605635249";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.90000000000000002";"0.00034059794984386799";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6476212";"48.4857101";"44.5746002";"0"
"56";"2026-02-17";"03:32:41.70";"1771299161705636640";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00076634543688669499";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5555611";"48.6190491";"44.6507912";"0"
"57";"2026-02-17";"03:32:41.80";"1771299161805637250";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"8.5149480355539695E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5460281";"48.533329";"44.6730194";"0"
"58";"2026-02-17";"03:32:41.90";"1771299161905634936";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00170298983448447";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.032800000000000003";"47.7238083";"48.5872993";"44.8857193";"0"
"59";"2026-02-17";"03:32:42.00";"1771299162005638663";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.90000000000000002";"-0.00034059797826557802";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4825401";"48.5555611";"44.7333298";"0"
"60";"2026-02-17";"03:32:42.10";"1771299162105640342";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"0.00034059797826557802";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4476204";"48.3936501";"44.4222183";"0"
"61";"2026-02-17";"03:32:42.20";"1771299162205640732";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000153269099";"0.90000000000000002";"0.00042574745862111702";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5142899";"48.6761894";"44.7238083";"0"
"62";"2026-02-17";"03:32:42.30";"1771299162305641460";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.90000000000000002";"0.00042574745862111702";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5999985";"48.5206299";"44.69524";"0"
"63";"2026-02-17";"03:32:42.40";"1771299162405642252";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30143";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"-0.00034059797826557802";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4571419";"48.5142899";"44.60952";"0"
"64";"2026-02-17";"03:32:42.50";"1771299162505643647";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"0";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4634895";"48.5714302";"44.5365105";"0"
"65";"2026-02-17";"03:32:42.60";"1771299162605644539";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5523796";"48.6031799";"44.69524";"0"
"66";"2026-02-17";"03:32:42.70";"1771299162705645520";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00042574745862111702";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5777817";"48.466671";"44.6857109";"0"
"67";"2026-02-17";"03:32:42.80";"1771299162805646404";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-8.5149508777249098E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5142899";"48.3872986";"44.530159";"0"
"68";"2026-02-17";"03:32:42.90";"1771299162905647728";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-0.00068119595653115496";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.469841";"48.5365105";"44.6698418";"0"
"69";"2026-02-17";"03:32:43.00";"1771299163005648253";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5206299";"48.6634903";"44.7015915";"0"
"70";"2026-02-17";"03:32:43.10";"1771299163105649561";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00017029896071107901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5142899";"48.4920692";"44.6285706";"0"
"71";"2026-02-17";"03:32:43.20";"1771299163205649628";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5523796";"48.6222191";"44.6127014";"0"
"72";"2026-02-17";"03:32:43.30";"1771299163305651234";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00017029896071107901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4317513";"48.3492088";"44.3936501";"0"
"73";"2026-02-17";"03:32:43.40";"1771299163405651556";"";"227.5";"227.100006";"227.600006";"2.79999995";"3.5999999";"2.8599999";"1376";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.032800000000000003";"47.4634895";"48.6190491";"44.6793709";"0"
"74";"2026-02-17";"03:32:43.50";"1771299163505652869";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"8.5149508777249098E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.3142891";"48.5206299";"44.4634895";"0"
"75";"2026-02-17";"03:32:43.60";"1771299163605653814";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"0";"0";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.90000000000000002";"-0.000510896938976657";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.3777809";"48.6888885";"44.39048";"0"
"76";"2026-02-17";"03:32:43.70";"1771299163705655064";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"12.3112698";"18.9384594";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00059604644775390603";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.032800000000000003";"48.1142807";"48.771431";"44.6761894";"0"
"77";"2026-02-17";"03:32:43.80";"1771299163805655448";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"43.3217201";"66.6461563";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6761894";"47.7809486";"44.8412704";"0"
"78";"2026-02-17";"03:32:43.90";"1771299163905656811";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"62.8919907";"96.7538528";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.00068119595653115496";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5777817";"49.4000015";"44.7619095";"0"
"79";"2026-02-17";"03:32:44.00";"1771299164005657395";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"68.4669037";"105.338501";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"0.00025544849791003799";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.69524";"47.2158699";"44.9841309";"0"
"80";"2026-02-17";"03:32:44.10";"1771299164105658732";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"68.8153305";"105.8769";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.90000000000000002";"8.5149508777249098E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5015907";"48.6857109";"44.5619011";"0"
"81";"2026-02-17";"03:32:44.20";"1771299164205656153";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"46.6318207";"71.7384567";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"-8.5149508777249098E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.69841";"48.4476204";"44.6761894";"0"
"82";"2026-02-17";"03:32:44.30";"1771299164305660452";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"26.0162601";"40.0307693";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.90000000000000002";"-0.000510896938976657";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.530159";"48.5111084";"44.5746002";"0"
"83";"2026-02-17";"03:32:44.40";"1771299164405660926";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30145";"21.9512196";"33.7692299";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5619011";"48.6888885";"44.7650795";"0"
"84";"2026-02-17";"03:32:44.50";"1771299164505662249";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"24.5063896";"37.7076912";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00034059794984386799";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6666718";"48.6190491";"44.8063507";"0"
"85";"2026-02-17";"03:32:44.60";"1771299164605663133";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"26.1904793";"40.2923088";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.90000000000000002";"-0.00042574745862111702";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.032800000000000003";"47.4634895";"48.6603203";"44.6730194";"0"
"86";"2026-02-17";"03:32:44.70";"1771299164705664224";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"27.0615597";"41.6307716";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-8.5149508777249098E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6254005";"48.6539688";"44.7873001";"0"
"87";"2026-02-17";"03:32:44.80";"1771299164805664873";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"27.5841999";"42.4307709";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.90000000000000002";"-8.5149480355539695E-05";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6317482";"48.6603203";"44.7492104";"0"
"88";"2026-02-17";"03:32:44.90";"1771299164905665926";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"27.8164902";"42.7999992";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.90000000000000002";"-0.00025544846948832899";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.5460281";"48.6888885";"44.7015915";"0"
"89";"2026-02-17";"03:32:45.00";"1771299165005667028";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"27.9907093";"43.0615387";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.90000000000000002";"0.00025544846948832899";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6761894";"48.5904808";"44.6920586";"0"
"90";"2026-02-17";"03:32:45.10";"1771299165105667266";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"28.0487804";"43.1538506";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.90000000000000002";"0.00034059794984386799";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"48.0063515";"48.5841293";"44.5428581";"0"
"91";"2026-02-17";"03:32:45.20";"1771299165205668476";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"28.1649208";"43.3230782";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00059604644775390603";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.6349182";"48.6031799";"44.7015915";"0"
"92";"2026-02-17";"03:32:45.30";"1771299165305669767";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"28.2810707";"43.5076904";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.90000000000000002";"-0.00034059797826557802";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.036900000000000002";"47.4539719";"48.3523788";"44.4539719";"0"
"93";"2026-02-17";"03:32:45.40";"1771299165405670657";"";"227.5";"227.100006";"227.5";"7.4000001";"8.43999958";"7.53999996";"2944";"30147";"28.2810707";"43.5076904";"0";"3.21437812";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.90000000000000002";"-0.00017029898913278901";"2.64374089";"115";"0.0649999976";"2.64374089";"115";"0.032800000000000003";"47.5587311";"48.5619011";"44.2761917";"0"
