"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771293026253723408"
"StartRawTime";"1771293026331723934"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"21";"2026-02-17";"01:50:27.33";"1771293027331734759";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.7015915";"48.69841";"44.7873001";"0"
"22";"2026-02-17";"01:50:27.43";"1771293027431734636";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999829700999";"0.80000000000000004";"0.00085149491724223502";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6190491";"48.6285706";"44.8444405";"0"
"23";"2026-02-17";"01:50:27.53";"1771293027531735119";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00025544849791003799";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6730194";"48.4920692";"44.7460289";"0"
"24";"2026-02-17";"01:50:27.63";"1771293027631736840";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.000510896938976657";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.533329";"48.4539719";"44.5238113";"0"
"25";"2026-02-17";"01:50:27.73";"1771293027731737654";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6825409";"48.5523796";"44.7555618";"0"
"26";"2026-02-17";"01:50:27.83";"1771293027831738336";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5777817";"48.6920586";"44.771431";"0"
"27";"2026-02-17";"01:50:27.93";"1771293027931739521";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"0.00076634543688669499";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5999985";"48.5904808";"44.6190491";"0"
"28";"2026-02-17";"01:50:28.03";"1771293028031739910";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"0.00034059797826557802";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.036900000000000002";"47.6476212";"48.5111084";"44.7174606";"0"
"29";"2026-02-17";"01:50:28.13";"1771293028131741043";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21795";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00042574745862111702";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6539688";"48.7174606";"44.7523804";"0"
"30";"2026-02-17";"01:50:28.23";"1771293028231741834";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000102179399";"0.80000000000000004";"0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6825409";"48.5142899";"44.7523804";"0"
"31";"2026-02-17";"01:50:28.33";"1771293028331742596";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0.00068119592810944596";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6190491";"48.5968208";"44.7079391";"0"
"32";"2026-02-17";"01:50:28.43";"1771293028431744174";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6412697";"48.4857101";"44.7015915";"0"
"33";"2026-02-17";"01:50:28.53";"1771293028531744549";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5492096";"48.4444504";"44.5365105";"0"
"34";"2026-02-17";"01:50:28.63";"1771293028631743012";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.526989";"48.6031799";"44.7238083";"0"
"35";"2026-02-17";"01:50:28.73";"1771293028731747304";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-8.5149508777249098E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.69841";"48.5746002";"44.5936508";"0"
"36";"2026-02-17";"01:50:28.83";"1771293028831749292";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00042574745862111702";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.526989";"48.5015907";"44.5079384";"0"
"37";"2026-02-17";"01:50:28.93";"1771293028931748140";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.000425747487042827";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.036900000000000002";"47.5936508";"48.6349182";"44.6730194";"0"
"38";"2026-02-17";"01:50:29.03";"1771293029031749102";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0";"0";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00034059797826557802";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5904808";"48.5587311";"44.6349182";"0"
"39";"2026-02-17";"01:50:29.13";"1771293029131749855";"";"228.100006";"228.100006";"228.5";"2.79999995";"3.66000009";"2.94000006";"1408";"21797";"0.348432094";"0.538461626";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5111084";"48.5206299";"44.6222191";"0"
"40";"2026-02-17";"01:50:29.23";"1771293029231752306";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"16.7828102";"25.8153801";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00034059797826557802";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.7333298";"48.526989";"45.0539703";"0"
"41";"2026-02-17";"01:50:29.33";"1771293029331752548";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"49.825779";"76.6615372";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5777817";"48.6254005";"44.834919";"0"
"42";"2026-02-17";"01:50:29.43";"1771293029431753289";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"64.5760727";"99.3538437";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000119209301";"0.80000000000000004";"0.00042574745862111702";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.920639";"48.9936485";"44.9841309";"0"
"43";"2026-02-17";"01:50:29.53";"1771293029531754064";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"69.0476227";"106.230797";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6888885";"48.6476212";"44.6507912";"0"
"44";"2026-02-17";"01:50:29.63";"1771293029631755320";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"66.5505219";"102.384598";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00017029896071107901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6666718";"48.6539688";"44.6666718";"0"
"45";"2026-02-17";"01:50:29.73";"1771293029731756210";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"39.7793312";"61.2000008";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6825409";"48.6825409";"44.7174606";"0"
"46";"2026-02-17";"01:50:29.83";"1771293029831756738";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"23.5191593";"36.1846199";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"8.5149508777249098E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.526989";"48.5555611";"44.5872993";"0"
"47";"2026-02-17";"01:50:29.93";"1771293029931757547";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"22.7642307";"35.0153809";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.7396889";"48.7047615";"44.7619095";"0"
"48";"2026-02-17";"01:50:30.03";"1771293030031758936";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"25.1451797";"38.6923103";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.774601";"48.7682495";"44.7587318";"0"
"49";"2026-02-17";"01:50:30.13";"1771293030131759250";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21797";"26.7131195";"41.0923119";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00042574745862111702";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.7333298";"48.6825409";"44.860321";"0"
"50";"2026-02-17";"01:50:30.23";"1771293030231760456";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"27.5261307";"42.3538513";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6761894";"48.5841293";"44.7492104";"0"
"51";"2026-02-17";"01:50:30.33";"1771293030331761325";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"27.8745708";"42.8769188";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00034059797826557802";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6031799";"48.5142899";"44.6539688";"0"
"52";"2026-02-17";"01:50:30.43";"1771293030431763213";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.1068497";"43.246151";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00017029898913278901";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5714302";"48.7111092";"44.6571388";"0"
"53";"2026-02-17";"01:50:30.53";"1771293030531763331";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.2810707";"43.5076904";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"0";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.1587296";"48.4634895";"44.469841";"0"
"54";"2026-02-17";"01:50:30.63";"1771293030631764082";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.3972092";"43.6923103";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.8190498";"48.6698418";"44.5142899";"0"
"55";"2026-02-17";"01:50:30.73";"1771293030731765094";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.5133591";"43.8615417";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6730194";"48.00317";"44.5015907";"0"
"56";"2026-02-17";"01:50:30.83";"1771293030831766425";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.6294994";"44.0461502";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.000425747487042827";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5841293";"48.5460281";"44.6666718";"0"
"57";"2026-02-17";"01:50:30.93";"1771293030931766895";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.6294994";"44.0461502";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.8190498";"48.5777817";"44.6444397";"0"
"58";"2026-02-17";"01:50:31.03";"1771293031031764108";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.6294994";"44.0461502";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5999985";"48.4444504";"44.5809517";"0"
"59";"2026-02-17";"01:50:31.13";"1771293031131769136";"";"227.5";"227.699997";"227.899994";"11.1999998";"12.2399998";"11.3000002";"4016";"21800";"28.6294994";"44.0461502";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999863760797";"0.80000000000000004";"-0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5396805";"48.6222191";"44.9365082";"0"
"60";"2026-02-17";"01:50:31.23";"1771293031231770457";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"29.3263607";"45.1230812";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"-0.00025544846948832899";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6571388";"48.5555611";"44.5746002";"0"
"61";"2026-02-17";"01:50:31.33";"1771293031331770795";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"28.9779301";"44.58461";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.036900000000000002";"47.6634903";"48.6285706";"44.7269897";"0"
"62";"2026-02-17";"01:50:31.43";"1771293031431771631";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"25.4936104";"39.2153893";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-8.5149508777249098E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.5079384";"48.4571419";"44.4380989";"0"
"63";"2026-02-17";"01:50:31.53";"1771293031531772737";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"23.1126595";"35.5538406";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"8.5149480355539695E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.6127014";"48.5111084";"44.7142906";"0"
"64";"2026-02-17";"01:50:31.63";"1771293031631774495";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"21.8931503";"33.6769218";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"8.5149508777249098E-05";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.032800000000000003";"47.69841";"48.168251";"44.5587311";"0"
"65";"2026-02-17";"01:50:31.73";"1771293031731774504";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"21.4285698";"32.9692307";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"34.917205810546903";"484.87415705408398";"-92.5";"-11.489646775373799";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"3.5874999999999999";"47.6063499";"48.079361";"44.30476";"0"
"66";"2026-02-17";"01:50:31.83";"1771293031831775383";"";"227.699997";"227.800003";"228";"10.1999998";"11.3999996";"10.96";"5984";"21800";"20.0929108";"30.90769";"0";"2.41078305";"899.999878";"4.19999981";"60";"292";"115";"29.7293090820313";"479.442812544959";"-7.9000000000000004";"-71.605358804987404";"2.3342731";"110";"0.0599999987";"2.3342731";"110";"0.33210000000000001";"47.6571388";"48.1936493";"44.5523796";"0"
