"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771293464271297400"
"StartRawTime";"1771293464311303153"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"21";"2026-02-17";"01:57:45.51";"1771293465511308399";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.4952393";"49.0095291";"44.1809502";"2"
"22";"2026-02-17";"01:57:45.61";"1771293465611309587";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7142906";"48.7492104";"44.7428589";"2"
"23";"2026-02-17";"01:57:45.71";"1771293465711310218";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.80000000000000004";"-0.00068119595653115496";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6476212";"48.5492096";"44.5460281";"2"
"24";"2026-02-17";"01:57:45.81";"1771293465811314842";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6888885";"48.4857101";"44.6349182";"2"
"25";"2026-02-17";"01:57:45.91";"1771293465911312346";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7619095";"48.473011";"44.6222191";"2"
"26";"2026-02-17";"01:57:46.01";"1771293466011313379";"";"228";"228.100006";"228.399994";"2.8599999";"3.61999989";"2.8599999";"1408";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6444397";"48.526989";"44.6507912";"2"
"27";"2026-02-17";"01:57:46.11";"1771293466111314541";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"0";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6254005";"48.4603195";"44.5619011";"2"
"28";"2026-02-17";"01:57:46.21";"1771293466211314987";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6888885";"48.5142899";"44.6412697";"2"
"29";"2026-02-17";"01:57:46.31";"1771293466311320644";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00042574745862111702";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"48.00317";"48.5079384";"45.1523819";"2"
"30";"2026-02-17";"01:57:46.41";"1771293466411317221";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"23";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00034059797826557802";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.8730202";"48.1809502";"44.6158791";"2"
"31";"2026-02-17";"01:57:46.51";"1771293466511318408";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-0.00025544849791003799";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.4127007";"48.469841";"44.4095192";"0"
"32";"2026-02-17";"01:57:46.61";"1771293466611319045";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5174599";"48.3841286";"44.5111084";"0"
"33";"2026-02-17";"01:57:46.71";"1771293466711319279";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"-0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6571388";"48.5365105";"44.7841301";"0"
"34";"2026-02-17";"01:57:46.81";"1771293466811325789";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00017029896071107901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5999985";"48.7904816";"44.7682495";"0"
"35";"2026-02-17";"01:57:46.91";"1771293466911321719";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00025544849791003799";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5936508";"48.5714302";"44.6190491";"0"
"36";"2026-02-17";"01:57:47.01";"1771293467011322353";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22498";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00025544849791003799";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7111092";"48.6698418";"44.7269897";"0"
"37";"2026-02-17";"01:57:47.11";"1771293467111320096";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"-8.5149480355539695E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.8381004";"48.4984093";"45.0253983";"0"
"38";"2026-02-17";"01:57:47.21";"1771293467211324855";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7238083";"48.5619011";"44.7428589";"0"
"39";"2026-02-17";"01:57:47.31";"1771293467311330331";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6857109";"48.7142906";"44.7428589";"0"
"40";"2026-02-17";"01:57:47.41";"1771293467411328191";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6634903";"48.5619011";"44.5238113";"0"
"41";"2026-02-17";"01:57:47.51";"1771293467511327140";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"-0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6349182";"48.6634903";"44.6730194";"0"
"42";"2026-02-17";"01:57:47.61";"1771293467611328781";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00034059797826557802";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7333298";"48.6476212";"44.6222191";"0"
"43";"2026-02-17";"01:57:47.71";"1771293467711329241";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.4476204";"48.4095192";"44.4253998";"0"
"44";"2026-02-17";"01:57:47.81";"1771293467811335773";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"0.00034059797826557802";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.036900000000000002";"47.8412704";"48.7999992";"44.9428596";"0"
"45";"2026-02-17";"01:57:47.91";"1771293467911331076";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5999985";"48.5714302";"44.6730194";"0"
"46";"2026-02-17";"01:57:48.01";"1771293468011332146";"";"228.199997";"228.300003";"228.600006";"2.8599999";"3.6400001";"2.8599999";"1400";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6920586";"48.5619011";"44.5746002";"0"
"47";"2026-02-17";"01:57:48.11";"1771293468111332874";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7079391";"48.7333298";"44.7492104";"0"
"48";"2026-02-17";"01:57:48.21";"1771293468211333572";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5999985";"48.6698418";"44.6666718";"0"
"49";"2026-02-17";"01:57:48.31";"1771293468311337859";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999880790699";"0.90000000000000002";"-0.00042574745862111702";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.69524";"48.526989";"44.7206306";"0"
"50";"2026-02-17";"01:57:48.41";"1771293468411335737";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"0";"0";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00034059797826557802";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.9333305";"49.00317";"44.8793602";"0"
"51";"2026-02-17";"01:57:48.51";"1771293468511336358";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"8.8269453";"13.5846205";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"0";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6063499";"48.5841293";"44.5492096";"0"
"52";"2026-02-17";"01:57:48.61";"1771293468611338342";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"35.8885002";"55.2153893";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.80000000000000004";"8.5149480355539695E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6190491";"48.6603203";"44.7079391";"0"
"53";"2026-02-17";"01:57:48.71";"1771293468711338395";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"60.7433205";"93.4461517";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999931880399";"0.90000000000000002";"-0.000425747487042827";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6539688";"48.6761894";"44.69841";"0"
"54";"2026-02-17";"01:57:48.81";"1771293468811341056";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"67.7700272";"104.261497";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00034059794984386799";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6285706";"48.6857109";"44.6920586";"0"
"55";"2026-02-17";"01:57:48.91";"1771293468911340591";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"69.3960495";"106.769203";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00042574745862111702";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6539688";"48.5015907";"44.6571388";"0"
"56";"2026-02-17";"01:57:49.01";"1771293469011341253";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22499";"49.9419289";"76.8307724";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00034059797826557802";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6380997";"48.5492096";"44.5650787";"0"
"57";"2026-02-17";"01:57:49.11";"1771293469111342074";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"27.2938404";"41.9846191";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-8.5149508777249098E-05";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.69524";"48.5492096";"44.7079391";"0"
"58";"2026-02-17";"01:57:49.21";"1771293469211343026";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"22.0092907";"33.8615417";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6698418";"48.69841";"44.7206306";"0"
"59";"2026-02-17";"01:57:49.31";"1771293469311343900";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"24.3902397";"37.5230789";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"-0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.8571396";"48.6349182";"44.69841";"0"
"60";"2026-02-17";"01:57:49.41";"1771293469411344673";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"26.2485504";"40.3846207";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7968292";"48.5714302";"44.3872986";"0"
"61";"2026-02-17";"01:57:49.51";"1771293469511345797";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"27.1777";"41.8153801";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00025544846948832899";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5872993";"48.7333298";"45.2857094";"0"
"62";"2026-02-17";"01:57:49.61";"1771293469611342986";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"27.7003498";"42.6153793";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00017029896071107901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.7936516";"48.5555611";"44.6730194";"0"
"63";"2026-02-17";"01:57:49.71";"1771293469711347968";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"27.9907093";"43.0615387";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.5904808";"48.60952";"44.6158791";"0"
"64";"2026-02-17";"01:57:49.81";"1771293469811348951";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"28.1649208";"43.3230782";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0.00017029898913278901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.8031807";"48.7079391";"44.8031807";"0"
"65";"2026-02-17";"01:57:49.91";"1771293469911353891";"";"227.899994";"228";"228.399994";"8.11999989";"9.06000042";"8.19999981";"3360";"22501";"28.3391399";"43.5999985";"0";"2.47774911";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00017029896071107901";"2.52879596";"110";"0.0649999976";"2.52879596";"110";"0.032800000000000003";"47.6730194";"48.7904816";"44.7523804";"0"
