"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771295498068249173"
"StartRawTime";"1771295498120249212"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"20";"2026-02-17";"02:31:39.12";"1771295499120258109";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.466671";"48.4222183";"44.3777809";"2"
"21";"2026-02-17";"02:31:39.22";"1771295499220259007";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"8.5149480355539695E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.8476181";"48.2000008";"44.6444397";"2"
"22";"2026-02-17";"02:31:39.32";"1771295499320260051";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.000510896938976657";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6190491";"48.5206299";"44.6031799";"2"
"23";"2026-02-17";"02:31:39.42";"1771295499420261102";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5841293";"48.5904808";"44.6254005";"2"
"24";"2026-02-17";"02:31:39.52";"1771295499520261670";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.8190498";"48.0666695";"44.5523796";"2"
"25";"2026-02-17";"02:31:39.62";"1771295499620259460";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0.00059604644775390603";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.60952";"48.6158791";"44.6730194";"2"
"26";"2026-02-17";"02:31:39.72";"1771295499720263705";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6317482";"48.4857101";"44.5999985";"2"
"27";"2026-02-17";"02:31:39.82";"1771295499820264930";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.69524";"48.6412697";"44.7301598";"2"
"28";"2026-02-17";"02:31:39.92";"1771295499920265784";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00042574745862111702";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5523796";"48.6444397";"44.5714302";"2"
"29";"2026-02-17";"02:31:40.02";"1771295500020266240";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999914850503";"0.80000000000000004";"-0.00034059797826557802";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.036900000000000002";"47.6127014";"48.469841";"44.5999985";"2"
"30";"2026-02-17";"02:31:40.12";"1771295500120267873";"";"227.399994";"227.399994";"227.699997";"1.10000002";"1.10000002";"0.379999995";"448";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6285706";"48.5555611";"44.6634903";"2"
"31";"2026-02-17";"02:31:40.22";"1771295500220268580";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.4825401";"48.4222183";"44.4888916";"2"
"32";"2026-02-17";"02:31:40.32";"1771295500320269627";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5206299";"48.3872986";"44.5047607";"2"
"33";"2026-02-17";"02:31:40.42";"1771295500420270613";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5396805";"48.4412689";"44.5523796";"2"
"34";"2026-02-17";"02:31:40.52";"1771295500520271649";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6031799";"48.4634895";"44.6285706";"2"
"35";"2026-02-17";"02:31:40.62";"1771295500620272631";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"23";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000034059798";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5555611";"48.4507904";"44.5904808";"2"
"36";"2026-02-17";"02:31:40.72";"1771295500720273382";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999997786113";"0.80000000000000004";"-0.00034059794984386799";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.036900000000000002";"47.6761894";"48.5238113";"44.7523804";"0"
"37";"2026-02-17";"02:31:40.82";"1771295500820274083";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"48.0253983";"47.8063507";"44.6698418";"0"
"38";"2026-02-17";"02:31:40.92";"1771295500920275040";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000664165998";"0.80000000000000004";"0.00034059797826557802";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.7460289";"48.5555611";"44.7238083";"0"
"39";"2026-02-17";"02:31:41.02";"1771295501020275925";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.999999489103";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.4857101";"48.4222183";"44.6730194";"0"
"40";"2026-02-17";"02:31:41.12";"1771295501120276640";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25307";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"-0.00025544849791003799";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6222191";"48.5746002";"44.7428589";"0"
"41";"2026-02-17";"02:31:41.22";"1771295501220277817";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00025544846948832899";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5174599";"48.5206299";"44.60952";"0"
"42";"2026-02-17";"02:31:41.32";"1771295501320275449";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"0.00034059797826557802";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6825409";"48.5079384";"44.7174606";"0"
"43";"2026-02-17";"02:31:41.42";"1771295501420279885";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"-0.00034059797826557802";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.4000015";"48.526989";"44.4634895";"0"
"44";"2026-02-17";"02:31:41.52";"1771295501520280693";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.7523804";"48.5714302";"44.7841301";"0"
"45";"2026-02-17";"02:31:41.62";"1771295501620281338";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000136239203";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.7333298";"48.6380997";"44.7015915";"0"
"46";"2026-02-17";"02:31:41.72";"1771295501720282601";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.7873001";"48.526989";"44.8190498";"0"
"47";"2026-02-17";"02:31:41.82";"1771295501820283703";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.7174606";"48.7523804";"44.7968292";"0"
"48";"2026-02-17";"02:31:41.92";"1771295501920284322";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.000000510897";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.60952";"48.5872993";"44.6730194";"0"
"49";"2026-02-17";"02:31:42.02";"1771295502020285470";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"-0.00017029896071107901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5936508";"48.6222191";"44.7047615";"0"
"50";"2026-02-17";"02:31:42.12";"1771295502120282856";"";"227.800003";"227.899994";"228.300003";"1.08000004";"1.10000002";"0.360000014";"442";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00025544849791003799";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5841293";"48.5746002";"44.7238083";"0"
"51";"2026-02-17";"02:31:42.22";"1771295502220286815";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-0.00025544849791003799";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5523796";"48.526989";"44.6920586";"0"
"52";"2026-02-17";"02:31:42.32";"1771295502320287838";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"8.5149480355539695E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5872993";"48.530159";"44.7015915";"0"
"53";"2026-02-17";"02:31:42.42";"1771295502420288835";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999897820601";"0.80000000000000004";"-0.00059604644775390603";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.3809509";"48.6031799";"44.6317482";"0"
"54";"2026-02-17";"02:31:42.52";"1771295502520289908";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.526989";"48.6857109";"44.6476212";"0"
"55";"2026-02-17";"02:31:42.62";"1771295502620291453";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"0";"0";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"0.00025544846948832899";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.469841";"48.473011";"44.4761887";"0"
"56";"2026-02-17";"02:31:42.72";"1771295502720291399";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"10.9175396";"16.7999992";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"0";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5174599";"48.6412697";"44.6507912";"0"
"57";"2026-02-17";"02:31:42.82";"1771295502820292539";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"40.9988403";"63.0769196";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6888885";"48.6444397";"44.7238083";"0"
"58";"2026-02-17";"02:31:42.92";"1771295502920293728";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"62.0789795";"95.5076904";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.4190483";"48.4920692";"44.6380997";"0"
"59";"2026-02-17";"02:31:43.02";"1771295503020294664";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"68.2346115";"104.9692";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000017029902";"0.80000000000000004";"0.00025544849791003799";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6825409";"48.5968208";"44.7904816";"0"
"60";"2026-02-17";"02:31:43.12";"1771295503120298644";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25308";"69.3960495";"106.769203";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000085149497";"0.80000000000000004";"-8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.533329";"48.6222191";"44.5492096";"0"
"61";"2026-02-17";"02:31:43.22";"1771295503220296618";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"49.24506";"75.7692337";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999982970098";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6476212";"48.5428581";"44.6793709";"0"
"62";"2026-02-17";"02:31:43.32";"1771295503320297062";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"27.0034809";"41.5384598";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5206299";"48.7047615";"44.7015915";"0"
"63";"2026-02-17";"02:31:43.42";"1771295503420298583";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"21.8931503";"33.6769218";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485.00000068119601";"0.80000000000000004";"0.00025544846948832899";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.6190491";"48.7269897";"44.7619095";"0"
"64";"2026-02-17";"02:31:43.52";"1771295503520299078";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"24.3902397";"37.5230789";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"485";"0.80000000000000004";"-0.00017029898913278901";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5523796";"48.5841293";"44.7142906";"0"
"65";"2026-02-17";"02:31:43.62";"1771295503620299992";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"26.1904793";"40.2923088";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"-8.5149508777249098E-05";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.5968208";"48.3936501";"44.5206299";"0"
"66";"2026-02-17";"02:31:43.72";"1771295503720301174";"";"227.300003";"226.899994";"227.600006";"10.1800003";"10.9200001";"9.96000004";"6016";"25310";"27.1777";"41.8153801";"0";"2.74561405";"899.999878";"4.19999981";"60";"292";"115";"35.0000610351563";"484.99999965940202";"0.80000000000000004";"0.00025544846948832899";"2.54647994";"120";"0.0599999987";"2.54647994";"120";"0.032800000000000003";"47.4761887";"48.7365112";"44.7015915";"0"
