File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_H,1771301965195874196,25.6461506,-2.0,48.5396805,44.533329,47.6444397
cutting_H,1771301965295876133,25.5538502,-2.1,48.1745987,44.466671,47.6158791
cutting_H,1771301965395877030,25.5538502,-2.2,48.1079407,44.3269806,47.5682602
cutting_H,1771301965495877987,25.5538502,-3.0,48.3745995,44.5872993,47.6127014
cutting_H,1771301965595877692,25.6461506,-2.1,48.3714294,44.5142899,47.5968208
cutting_H,1771301965695879095,25.5538502,-2.1,48.3841286,44.5365105,47.4825401
cutting_H,1771301965795879509,25.5538502,-2.4,48.2380905,44.5428581,47.469841
cutting_H,1771301965895880451,25.5538502,-2.2,48.165081,44.5238113,47.5492096
cutting_H,1771301965995881394,25.5538502,-2.5,48.2634888,44.4507904,47.5555611
cutting_H,1771301966095882198,25.5538502,-2.3,48.2571411,44.5650787,47.5746002
cutting_H,1771301966195883398,25.5538502,-2.0,48.4158707,44.771431,47.5492096
cutting_H,1771301966295880258,25.5538502,-1.9,48.2634888,44.4761887,47.526989
cutting_H,1771301966395886097,25.5538502,-2.5,48.2825394,44.5682602,47.6476212
cutting_H,1771301966495887448,25.5538502,-2.1,48.30159,44.5238113,47.5396805
cutting_H,1771301966595886914,25.5538502,-1.7,48.2825394,44.5904808,47.7936516
cutting_H,1771301966695887934,25.5538502,-2.1,48.1745987,44.2920609,47.4000015
cutting_H,1771301966795889209,25.6461506,-2.2,48.30159,44.6507912,47.6698418
cutting_H,1771301966895890244,25.5538502,-2.0,48.2730217,44.5746002,47.7492104
cutting_H,1771301966995891699,25.5538502,-2.5,47.9746094,44.1745987,47.533329
cutting_H,1771301967095891545,25.5538502,-2.1,48.2984085,44.5714302,47.7492104
cutting_H,1771301967195893050,25.6461506,-1.6,48.2634888,44.4888916,47.6190491
cutting_H,1771301967295893489,25.5538502,-2.1,47.9650803,44.6761894,47.6539688
cutting_H,1771301967395894424,25.5538502,-2.3,48.2380905,44.4571419,47.5714302
cutting_H,1771301967495896977,25.5538502,-2.0,48.2698402,44.5460281,47.469841
cutting_H,1771301967595896612,25.6461506,-2.1,48.139679,44.5079384,48.9111099
cutting_H,1771301967695897059,25.5538502,-2.3,48.1174583,44.4476204,47.6063499
cutting_H,1771301967795898978,25.6461506,-2.1,47.9873009,44.5809517,47.9047585
