File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_4,1771294285097601827,30.2000008,-2.0,48.1873016,44.4127007,47.4825401
cutting_4,1771294285197611197,30.2000008,-2.3,47.6603203,44.834919,47.7206306
cutting_4,1771294285297607267,30.2923107,-2.5,48.4603195,44.3079414,47.5111084
cutting_4,1771294285397608252,30.2923107,-2.5,47.4539719,44.533329,47.6222191
cutting_4,1771294285497608753,30.2923107,-2.9,48.2793694,44.5015907,47.6476212
cutting_4,1771294285597609724,30.3692303,-1.7,48.165081,44.2126999,48.0222206
cutting_4,1771294285697615967,30.2000008,-2.4,48.1873016,44.466671,47.860321
cutting_4,1771294285797612825,30.2000008,-1.9,48.2539711,44.4380989,47.5872993
cutting_4,1771294285897612423,30.2000008,-2.4,48.2825394,44.5777817,47.3333397
cutting_4,1771294285997613682,30.4615402,-2.4,48.2380905,44.469841,47.5428581
cutting_4,1771294286097614662,30.4615402,-2.1,48.1523819,44.4761887,47.5746002
cutting_4,1771294286197621315,30.2923107,-2.3,48.6793709,44.6603203,47.6031799
cutting_4,1771294286297616577,30.2923107,-2.0,48.0984116,44.6698418,47.4444504
cutting_4,1771294286397618638,30.3692303,-2.5,48.2793694,44.5619011,47.6254005
cutting_4,1771294286497617820,30.2923107,-2.3,48.2380905,44.4793701,47.60952
cutting_4,1771294286597619255,30.2923107,-2.3,48.5460281,45.2507896,47.6063499
cutting_4,1771294286697625813,30.3692303,-2.3,47.7555618,44.3872986,47.3079414
cutting_4,1771294286797620701,30.2923107,-2.0,48.2158699,44.60952,47.7079391
cutting_4,1771294286897621820,30.3692303,-2.5,48.2857094,44.5523796,47.5174599
cutting_4,1771294286997623027,30.3692303,-2.5,48.1238098,44.1809502,47.5460281
cutting_4,1771294287097623623,30.3692303,-2.5,48.3142891,44.5111084,47.5238113
cutting_4,1771294287197626193,30.3692303,-2.2,48.1079407,44.4380989,47.6825409
cutting_4,1771294287297625150,30.2923107,-2.0,48.225399,44.4857101,47.9936485
cutting_4,1771294287397626878,30.2923107,-2.6,48.2952385,44.4857101,47.6888885
cutting_4,1771294287497627317,30.3692303,-2.1,48.2000008,44.4285698,47.6031799
cutting_4,1771294287597624734,30.3692303,-2.5,48.1809502,44.5142899,47.5936508
cutting_4,1771294287697631123,30.3692303,-1.7,47.9936485,43.8412704,47.4634895
cutting_4,1771294287797630582,30.3692303,-2.4,48.2412682,44.4031792,47.4825401
cutting_4,1771294287897630967,30.3692303,-2.1,47.9365082,44.3111115,47.466671
cutting_4,1771294287997632447,30.2923107,-2.4,48.0158691,44.3396797,47.3523788
cutting_4,1771294288097633094,30.3692303,-2.8,48.1301613,44.3809509,47.5238113
cutting_4,1771294288197635759,30.3692303,-2.0,48.2158699,44.8507996,47.6698418
cutting_4,1771294288297634887,30.2923107,-2.4,48.2380905,44.4825401,47.4539719
cutting_4,1771294288397635553,30.3692303,-2.1,48.0285683,44.4317513,47.4634895
cutting_4,1771294288497636508,30.3692303,-2.6,48.2095299,44.4888916,47.4825401
cutting_4,1771294288597638414,30.3692303,-2.6,48.1523819,43.9682503,48.5492096
cutting_4,1771294288697640368,30.4615402,-2.3,48.7555618,44.5872993,48.0634918
cutting_4,1771294288797640696,30.3692303,-2.3,48.2920609,44.5206299,47.6127014
cutting_4,1771294288897640309,30.2923107,-2.1,48.3809509,44.7301598,47.7841301
cutting_4,1771294288997641663,30.2923107,-2.5,47.7396889,45.4476204,47.7428589
cutting_4,1771294289097642469,30.2923107,-2.8,47.9841309,44.3619003,47.5968208
