File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_7,1771297403294436967,27.2461491,-1.9,48.165081,44.2476196,46.9523811
cutting_7,1771297403394437778,27.2461491,-2.5,48.2222214,44.5936508,47.7333298
cutting_7,1771297403494439113,27.2461491,-2.5,48.1301613,44.1015892,47.6539688
cutting_7,1771297403594439366,27.3384609,-3.2,48.39048,44.5555611,47.60952
cutting_7,1771297403694440539,27.3384609,-2.7,48.8761902,44.69524,47.5047607
cutting_7,1771297403794441038,27.3384609,-2.3,48.2698402,44.5238113,47.5682602
cutting_7,1771297403894442634,27.2461491,-2.6,48.30476,44.5968208,47.5650787
cutting_7,1771297403994443309,27.2461491,-2.6,48.3238106,44.5999985,47.5396805
cutting_7,1771297404094443914,27.2461491,-2.9,48.2380905,44.4412689,47.6476212
cutting_7,1771297404194445393,27.3384609,-2.8,47.9460297,44.6317482,47.69841
cutting_7,1771297404294445859,27.3384609,-2.4,48.2476196,44.530159,47.4444504
cutting_7,1771297404394449563,27.2461491,-2.5,48.2444496,44.473011,47.6127014
cutting_7,1771297404494447512,27.2461491,-2.8,48.30159,44.60952,47.526989
cutting_7,1771297404594448915,27.3384609,-2.7,48.1365089,44.4507904,47.5428581
cutting_7,1771297404694450302,27.4307709,-2.3,48.2095299,44.834919,47.6127014
cutting_7,1771297404794450719,27.2461491,-2.4,48.2539711,44.5714302,47.5841293
cutting_7,1771297404894453027,27.2461491,-2.5,48.2317505,44.4825401,47.5650787
cutting_7,1771297404994452107,27.2461491,-2.7,48.2825394,44.5650787,47.4539719
cutting_7,1771297405094453684,27.3384609,-3.1,48.165081,44.473011,47.5555611
cutting_7,1771297405194454508,27.3384609,-2.4,48.1873016,44.9619102,47.2507896
cutting_7,1771297405294455303,27.3384609,-2.4,48.1365089,44.4349213,47.473011
cutting_7,1771297405394456364,27.3384609,-2.5,48.1301613,44.4222183,47.6063499
cutting_7,1771297405494457605,27.3384609,-2.6,48.161911,44.5079384,47.4253998
cutting_7,1771297405594458170,27.3384609,-2.5,48.4920692,44.6158791,47.7269897
cutting_7,1771297405694459192,27.1538506,-2.5,47.5206299,44.7492104,47.69841
cutting_7,1771297405794459395,27.3384609,-2.3,48.0920601,44.4095192,47.4761887
cutting_7,1771297405894460738,27.3384609,-2.5,48.2698402,44.3936501,47.3968315
cutting_7,1771297405994461559,27.3384609,-3.0,48.2666702,44.5650787,47.6761894
cutting_7,1771297406094463135,27.4307709,-2.3,48.2984085,44.60952,47.8031807
cutting_7,1771297406194463657,27.4307709,-2.2,48.2095299,44.469841,47.6190491
