File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_E,1771291295204448456,27.0769196,-2.1,48.1174583,44.6698418,47.7206306
cutting_E,1771291295304449608,27.0769196,-2.6,48.0666695,43.7492104,47.1841316
cutting_E,1771291295404450221,27.1538506,-3.1,48.30159,45.4888916,47.7523804
cutting_E,1771291295504451523,27.0769196,-2.5,48.5650787,44.8920593,47.0666695
cutting_E,1771291295604452121,26.9846191,-2.0,48.1206398,44.6317482,47.4761887
cutting_E,1771291295704453105,27.0769196,-2.0,47.5841293,44.7174606,47.7999992
cutting_E,1771291295804454557,26.9846191,-2.9,48.2444496,44.4127007,47.5523796
cutting_E,1771291295904454825,26.9846191,-2.8,48.1142807,44.4222183,47.7111092
cutting_E,1771291296004456165,26.9846191,-2.2,48.079361,44.3745995,47.6063499
cutting_E,1771291296104457335,26.9846191,-1.7,48.0222206,44.3587303,47.5047607
cutting_E,1771291296204457514,27.0769196,-2.3,48.2317505,44.526989,47.4888916
cutting_E,1771291296304458870,27.0769196,-3.1,48.3492088,44.6920586,47.9523811
cutting_E,1771291296404459949,26.9846191,-2.6,48.2476196,44.5587311,47.7174606
cutting_E,1771291296504460860,26.9846191,-2.0,48.1301613,44.3682594,47.4412689
cutting_E,1771291296604461582,26.8923092,-2.2,48.0349197,44.3841286,47.4571419
cutting_E,1771291296704462543,27.0769196,-2.5,48.1745987,44.5460281,47.9111099
cutting_E,1771291296804463026,27.0769196,-2.4,48.1841316,44.4444504,47.6412697
cutting_E,1771291296904464420,27.0769196,-2.5,48.0952415,44.3968315,47.5523796
cutting_E,1771291297004467642,27.0769196,-2.3,48.1523819,44.9841309,47.8095207
cutting_E,1771291297104465984,27.0769196,-2.3,48.3714294,44.6380997,47.6603203
cutting_E,1771291297204467211,26.9846191,-2.6,48.1111107,44.4253998,47.5460281
cutting_E,1771291297304468025,27.0769196,-2.8,48.2603188,44.4571419,47.6793709
cutting_E,1771291297404468924,26.9846191,-2.5,48.1841316,44.466671,47.6825409
cutting_E,1771291297504471908,26.7999992,-2.3,48.0539703,44.4507904,47.69524
cutting_E,1771291297604470438,27.0769196,-2.3,48.0984116,44.4507904,47.5872993
cutting_E,1771291297704471372,27.0769196,-2.6,48.1206398,44.0476189,47.2095299
cutting_E,1771291297804472531,27.0769196,-2.7,48.5777817,44.530159,47.6254005
cutting_E,1771291297904473153,27.0769196,-2.5,48.3174591,44.5809517,47.831749
cutting_E,1771291298004476965,26.9846191,-2.4,48.4444504,44.5968208,47.5841293
cutting_E,1771291298104475359,27.0769196,-2.8,48.0539703,44.3968315,47.4317513
cutting_E,1771291298204476264,27.0769196,-2.4,48.00317,44.4825401,47.5460281
cutting_E,1771291298304477052,26.9846191,-2.2,48.2634888,44.6031799,47.7682495
cutting_E,1771291298404478141,26.8923092,-2.5,48.3238106,44.6920586,47.6317482
cutting_E,1771291298504478985,26.8923092,-2.5,48.1745987,44.4222183,47.5396805
cutting_E,1771291298604482816,27.0769196,-2.6,48.2317505,43.8254013,47.8095207
cutting_E,1771291298704481040,27.2461491,-2.8,48.1428604,44.3968315,47.7904816
cutting_E,1771291298804481688,27.5230808,-2.3,47.7523804,45.5396805,48.5841293
cutting_E,1771291298904482694,27.3384609,-3.0,48.3650818,44.2952385,47.7460289
cutting_E,1771291299004484112,27.6923103,-3.0,48.1745987,44.3682594,47.9492111
cutting_E,1771291299104484560,27.8769207,-2.4,48.0444489,44.4190483,47.3396797
cutting_E,1771291299204485651,28.1384602,-2.6,48.0539703,44.1238098,47.4412689
cutting_E,1771291299304486496,28.1384602,-2.9,48.0381012,44.7460289,47.4253998
cutting_E,1771291299404487075,28.4923096,-2.9,48.2158699,44.30159,47.5047607
cutting_E,1771291299504488462,28.6769199,-2.7,47.99683,44.4793701,47.3269806
cutting_E,1771291299604490368,28.7692299,-2.9,48.3460312,44.4285698,47.8444405
cutting_E,1771291299704489971,28.7692299,-2.7,48.1301613,44.530159,47.5460281
cutting_E,1771291299804490827,28.4923096,-2.8,48.3492088,43.9142914,48.0666695
cutting_E,1771291299904491942,28.6769199,-3.2,48.2920609,44.4603195,47.831749
cutting_E,1771291300004493288,28.8615398,-3.1,47.9460297,44.3650818,47.5396805
cutting_E,1771291300104493955,29.0307693,-2.8,47.8666687,43.8285713,47.7619095
cutting_E,1771291300204495021,29.0307693,-2.7,48.4127007,45.1142807,48.0539703
cutting_E,1771291300304495373,29.0307693,-3.0,47.8444405,44.7777786,47.466671
cutting_E,1771291300404496825,29.3999996,-3.7,48.6222191,44.0063515,47.8190498
cutting_E,1771291300504497356,29.6615391,-3.3,48.0857201,45.2507896,47.7047615
cutting_E,1771291300604498208,29.6615391,-2.4,48.2603188,44.5015907,47.5714302
cutting_E,1771291300704499446,29.7538509,-2.9,47.9301605,44.7587318,47.8539696
cutting_E,1771291300804500685,29.7538509,-3.0,48.1079407,43.9714317,47.2698402
cutting_E,1771291300904497450,29.9230804,-3.7,48.3301582,44.5809517,48.0888901
cutting_E,1771291301004503893,30.0153809,-3.3,48.0666695,45.1492119,47.8031807
cutting_E,1771291301104502893,30.0153809,-2.8,48.161911,43.9809494,47.2412682
cutting_E,1771291301204503978,30.0153809,-3.1,47.9396782,44.2761917,47.6317482
cutting_E,1771291301304505240,30.1076908,-3.0,48.0317497,44.4761887,47.473011
cutting_E,1771291301404505943,30.2923107,-3.8,48.4031792,44.9111099,48.3269806
cutting_E,1771291301504509484,30.3692303,-3.4,47.9777794,44.6349182,47.7301598
cutting_E,1771291301604507257,30.4615402,-3.0,48.1301613,44.2317505,47.4285698
cutting_E,1771291301704508825,30.6461506,-3.1,48.0253983,44.2571411,47.3968315
cutting_E,1771291301804509317,30.7384605,-3.4,48.3682594,44.5206299,47.7047615
cutting_E,1771291301904510314,30.90769,-4.3,48.4412689,44.9650803,48.2349205
cutting_E,1771291302004511355,30.90769,-3.2,48.1015892,44.3619003,47.5777817
cutting_E,1771291302104512302,30.8153801,-2.8,48.0253983,44.2190514,47.1873016
cutting_E,1771291302204513319,30.7384605,-3.0,48.0190506,44.526989,47.30159
cutting_E,1771291302304514361,30.90769,-3.7,48.2380905,44.4190483,47.9873009
cutting_E,1771291302404514831,31.0,-3.7,48.2444496,44.466671,47.4634895
cutting_E,1771291302504518296,31.1846199,-3.0,48.225399,44.469841,47.526989
cutting_E,1771291302604517026,31.3538494,-3.2,48.0761909,44.6444397,48.161911
cutting_E,1771291302704518762,31.6307697,-3.2,47.8920593,44.5809517,47.3777809
cutting_E,1771291302804518304,31.7999992,-3.6,48.3587303,44.165081,47.5872993
cutting_E,1771291302904519646,31.6307697,-3.4,48.165081,44.3174591,46.9809494
cutting_E,1771291303004522046,31.7999992,-3.3,48.1460304,44.920639,47.9396782
cutting_E,1771291303104521064,31.4461498,-3.3,48.2634888,44.5746002,47.6698418
cutting_E,1771291303204523240,31.4461498,-3.2,47.9111099,44.3301582,47.2476196
cutting_E,1771291303304523047,31.4461498,-3.5,48.3777809,44.3396797,46.8793602
cutting_E,1771291303404523815,31.5384598,-3.9,48.6761894,44.8952408,47.6317482
cutting_E,1771291303504525786,31.6307697,-3.3,48.2063484,44.6698418,47.6127014
cutting_E,1771291303604526468,31.7999992,-3.4,48.1777802,44.8539696,48.2095299
cutting_E,1771291303704527037,32.246151,-3.6,47.9619102,44.4317513,47.3111115
cutting_E,1771291303804530520,32.5230789,-3.4,48.4571419,43.9111099,47.1587296
cutting_E,1771291303904528342,32.338459,-3.7,48.3238106,44.7460289,47.7587318
cutting_E,1771291304004530115,32.1692314,-3.2,48.0381012,44.2095299,47.7460289
cutting_E,1771291304104530422,32.246151,-3.9,48.2126999,44.5460281,48.2888908
cutting_E,1771291304204531449,32.5230789,-3.7,47.8571396,44.5587311,48.3714294
cutting_E,1771291304304535229,32.338459,-3.4,48.4317513,44.1841316,47.4253998
cutting_E,1771291304404533369,32.338459,-3.8,48.5999985,45.1523819,48.225399
cutting_E,1771291304504539124,32.246151,-3.5,48.0952415,44.0126991,47.7111092
cutting_E,1771291304604535455,32.5230789,-4.1,48.3142891,44.4380989,47.8190498
