File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_C,1771288450243382564,27.0769196,-2.5,48.4857101,44.69524,47.6857109
cutting_C,1771288450343384498,26.9846191,-2.1,48.4095192,44.5396805,47.6412697
cutting_C,1771288450443386649,26.9846191,-2.4,48.4000015,44.6507912,47.8476181
cutting_C,1771288450543385191,26.9846191,-2.5,48.1238098,44.4603195,47.9111099
cutting_C,1771288450643386084,26.8923092,-2.8,48.2063484,44.9841309,48.0126991
cutting_C,1771288450743388185,26.9846191,-2.4,48.0222206,44.6317482,47.3619003
cutting_C,1771288450843389249,27.0769196,-2.1,48.228569,44.5714302,47.526989
cutting_C,1771288450943388845,27.1538506,-2.4,48.0158691,44.6571388,47.7301598
cutting_C,1771288451043389616,26.9846191,-2.1,48.2349205,44.466671,47.5492096
cutting_C,1771288451143392810,26.8923092,-2.8,48.2539711,44.5714302,47.6825409
cutting_C,1771288451243392009,26.8923092,-2.5,48.2317505,44.4412689,47.5841293
cutting_C,1771288451343393674,26.9846191,-2.5,48.1047592,44.4571419,47.473011
cutting_C,1771288451443393721,26.9846191,-1.6,48.168251,44.4825401,47.7111092
cutting_C,1771288451543395663,26.9846191,-2.5,48.3301582,44.6444397,47.2730217
cutting_C,1771288451643397713,26.9846191,-2.3,48.5079384,44.6920586,47.6412697
cutting_C,1771288451743396677,26.9846191,-2.5,48.5079384,44.6793709,47.6349182
cutting_C,1771288451843397339,27.1538506,-1.8,48.2126999,44.5174599,47.4984093
cutting_C,1771288451943398444,27.0769196,-2.2,48.1555595,44.5428581,47.6412697
cutting_C,1771288452043399108,26.7999992,-2.3,48.2507896,44.5809517,47.5206299
cutting_C,1771288452143400360,26.7999992,-2.6,48.4158707,44.7079391,47.7365112
cutting_C,1771288452243401143,26.9846191,-2.7,48.2507896,44.5079384,47.5428581
cutting_C,1771288452343402038,27.0769196,-2.0,48.0253983,44.3809509,47.4412689
cutting_C,1771288452443402819,26.9846191,-2.4,48.2634888,44.4761887,47.7015915
cutting_C,1771288452543403879,26.8923092,-2.2,48.0539703,44.3650818,47.526989
cutting_C,1771288452643404884,26.9846191,-2.3,48.0920601,44.3682594,47.5142899
cutting_C,1771288452743405686,26.8923092,-2.1,48.0539703,44.4000015,47.5714302
cutting_C,1771288452843406262,27.0769196,-2.5,48.1079407,44.4984093,47.6666718
