File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_6,1771296010354816911,27.5230808,-2.2,48.3079414,45.1142807,47.774601
cutting_6,1771296010454817973,27.6923103,-2.3,48.3523788,44.6634903,47.69524
cutting_6,1771296010554822731,27.6000004,-2.1,48.2476196,44.3301582,47.6444397
cutting_6,1771296010654820437,27.6000004,-3.0,48.0349197,44.3714294,47.4349213
cutting_6,1771296010754821115,27.6000004,-2.5,48.1301613,44.4349213,47.526989
cutting_6,1771296010854821686,27.6923103,-2.2,48.2349205,44.6380997,47.2888908
cutting_6,1771296010954823018,27.6000004,-2.5,48.2380905,44.4793701,47.4222183
cutting_6,1771296011054825529,27.5230808,-2.3,48.530159,44.6603203,47.7809486
cutting_6,1771296011154824917,27.5230808,-2.2,48.2095299,44.5111084,47.5936508
cutting_6,1771296011254825199,27.6000004,-3.0,48.30159,44.5079384,47.4349213
cutting_6,1771296011354826128,27.6000004,-1.6,48.2857094,44.5238113,47.533329
cutting_6,1771296011454827283,27.5230808,-2.3,48.4920692,44.6317482,47.533329
cutting_6,1771296011554827312,27.6000004,-2.3,48.2444496,44.5079384,47.6063499
cutting_6,1771296011654829606,27.6000004,-2.5,48.1587296,44.3745995,47.5746002
cutting_6,1771296011754830147,27.6000004,-2.6,48.2222214,44.5682602,47.5523796
cutting_6,1771296011854831305,27.6000004,-2.3,48.4000015,45.4539719,46.8571396
cutting_6,1771296011954832032,27.6000004,-1.9,48.0666695,44.4761887,47.6127014
cutting_6,1771296012054836289,27.6000004,-2.5,48.165081,44.5746002,47.7841301
cutting_6,1771296012154835255,27.5230808,-2.4,48.0761909,44.3745995,47.5746002
cutting_6,1771296012254834814,27.6000004,-2.5,48.6793709,44.5365105,47.533329
cutting_6,1771296012354835567,27.6000004,-2.7,48.2031708,44.4952393,47.7111092
cutting_6,1771296012454836974,27.6000004,-1.9,48.1269798,44.3333282,47.4285698
cutting_6,1771296012554839408,27.5230808,-2.4,48.165081,44.5015907,47.4920692
cutting_6,1771296012654841942,27.5230808,-2.1,47.9365082,44.3745995,47.6888885
cutting_6,1771296012754839523,27.5230808,-2.1,47.5492096,44.5904808,47.6412697
cutting_6,1771296012854840154,27.6000004,-2.4,48.1142807,44.4095192,47.4952393
cutting_6,1771296012954841358,27.6923103,-2.1,48.0539703,44.30476,47.5809517
cutting_6,1771296013054844319,27.6923103,-2.3,48.1460304,44.4158707,47.4095192
cutting_6,1771296013154843190,27.6923103,-2.6,48.2793694,44.6507912,47.6158791
cutting_6,1771296013254844328,27.5230808,-2.7,48.079361,44.834919,47.6761894
cutting_6,1771296013354844983,27.6000004,-2.4,48.1079407,44.4539719,47.5015907
cutting_6,1771296013454846004,27.6923103,-2.5,48.2952385,44.4920692,47.5682602
cutting_6,1771296013554850685,27.6000004,-1.7,47.9682503,44.30159,47.4031792
cutting_6,1771296013654848179,27.6000004,-2.6,48.2984085,44.5523796,47.6031799
cutting_6,1771296013754844645,27.6000004,-2.7,48.1492119,44.8476181,47.1079407
cutting_6,1771296013854850014,27.6000004,-2.4,48.0666695,44.4761887,47.6063499
cutting_6,1771296013954851044,27.6000004,-2.6,48.1142807,44.1333389,47.7111092
cutting_6,1771296014054856017,27.6000004,-2.1,48.0381012,44.4253998,47.4761887
cutting_6,1771296014154851870,27.5230808,-2.1,48.079361,44.3587303,47.5206299
