File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_11,1771299789093045476,28.4923096,-1.8,48.1936493,44.2857094,47.4507904
cutting_11,1771299789193046612,28.4923096,-1.9,48.7206306,44.6666718,47.5079384
cutting_11,1771299789293046546,28.4923096,-2.0,48.4793701,44.7523804,47.4476204
cutting_11,1771299789393047720,28.5846195,-2.8,48.225399,44.7079391,47.7587318
cutting_11,1771299789493052656,28.5846195,-2.9,48.0761909,44.5015907,47.6888885
cutting_11,1771299789593049667,28.4923096,-2.0,48.0761909,44.3111115,47.2634888
cutting_11,1771299789693051132,28.4923096,-2.1,48.2190514,44.1333389,47.4095192
cutting_11,1771299789793051728,28.4923096,-2.2,48.079361,44.4127007,47.4063492
cutting_11,1771299789893052922,28.4923096,-2.7,48.3492088,44.5174599,47.4127007
cutting_11,1771299789993055077,28.5846195,-3.0,48.2190514,44.4761887,46.9714317
cutting_11,1771299790093054826,28.5846195,-1.8,48.1333389,44.4095192,47.2126999
cutting_11,1771299790193055486,28.4923096,-2.1,48.2857094,44.530159,47.3365097
cutting_11,1771299790293056020,28.4923096,-2.4,48.2444496,44.3936501,47.3682594
cutting_11,1771299790393057364,28.5846195,-2.8,48.2634888,44.5968208,47.4761887
cutting_11,1771299790493060228,28.5846195,-2.4,48.1523819,44.3872986,47.2984085
cutting_11,1771299790593061362,28.5846195,-1.8,48.0158691,44.473011,47.2412682
cutting_11,1771299790693060094,28.4923096,-2.1,48.2634888,44.5523796,47.6317482
cutting_11,1771299790793060711,28.5846195,-2.5,47.9682503,44.3460312,47.30476
cutting_11,1771299790893061173,28.5846195,-2.4,48.2222214,44.4825401,47.466671
cutting_11,1771299790993064461,28.6769199,-2.3,47.8952408,43.7365112,47.3936501
cutting_11,1771299791093063796,28.5846195,-1.7,47.9746094,44.2857094,46.9174614
cutting_11,1771299791193065127,28.5846195,-2.2,47.9142914,44.2920609,47.7111092
