File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_10,1771299167105686440,28.5846195,-1.8,48.6317482,45.2380905,47.5841293
cutting_10,1771299167205688513,28.4923096,-2.5,48.5206299,44.7396889,47.4158707
cutting_10,1771299167305688635,28.5846195,-1.9,48.2539711,44.3809509,47.4761887
cutting_10,1771299167405689049,28.5846195,-2.6,48.0984116,44.3809509,47.5555611
cutting_10,1771299167505690313,28.5846195,-2.3,48.2761917,44.469841,47.2761917
cutting_10,1771299167605691138,28.4923096,-2.0,48.1809502,43.9111099,47.526989
cutting_10,1771299167705692469,28.5846195,-2.3,48.1841316,44.4825401,47.4920692
cutting_10,1771299167805693400,28.4923096,-1.9,48.4063492,44.6317482,47.4253998
cutting_10,1771299167905693823,28.4153805,-2.6,48.1587296,44.3809509,47.3301582
cutting_10,1771299168005694792,28.5846195,-2.4,48.228569,44.4761887,47.2158699
cutting_10,1771299168105696733,28.5846195,-2.1,48.1174583,44.3269806,47.1047592
cutting_10,1771299168205697146,28.6769199,-2.1,48.1745987,45.0126991,47.4317513
cutting_10,1771299168305697667,28.5846195,-2.1,48.1079407,44.526989,47.5619011
cutting_10,1771299168405698523,28.6769199,-2.4,48.0381012,44.3238106,47.69841
cutting_10,1771299168505699640,28.5846195,-2.4,48.4412689,44.5809517,47.3111115
cutting_10,1771299168605700852,28.5846195,-2.5,48.0539703,44.4031792,47.473011
cutting_10,1771299168705702204,28.5846195,-2.0,48.1174583,44.3619003,47.3333397
cutting_10,1771299168805702316,28.5846195,-2.3,48.30159,44.469841,47.4285698
cutting_10,1771299168905703222,28.5846195,-2.2,48.1841316,44.526989,47.4825401
cutting_10,1771299169005704180,28.5846195,-2.2,48.2571411,44.473011,47.39048
cutting_10,1771299169105701512,28.6769199,-2.8,48.228569,44.530159,47.4222183
cutting_10,1771299169205706337,28.4923096,-1.7,48.0126991,44.4095192,47.6761894
cutting_10,1771299169305707583,28.6769199,-2.5,48.4825401,44.69524,47.30476
cutting_10,1771299169405707940,28.4923096,-1.9,48.0730209,44.7238083,47.6857109
cutting_10,1771299169505709047,28.5846195,-2.8,48.0888901,44.2761917,47.0603218
cutting_10,1771299169605709525,28.6769199,-1.8,48.3206406,44.5650787,47.5015907
cutting_10,1771299169705711165,28.6769199,-2.5,47.9365082,44.2825394,47.4285698
cutting_10,1771299169805711391,28.6769199,-1.9,48.2031708,44.4127007,47.3460312
cutting_10,1771299169905712678,28.5846195,-2.3,48.2000008,44.533329,47.4825401
cutting_10,1771299170005713493,28.6769199,-2.3,48.2380905,44.4444504,47.4920692
cutting_10,1771299170105714563,28.5846195,-2.5,48.0730209,44.3936501,47.5174599
cutting_10,1771299170205715344,28.6769199,-2.6,47.9809494,44.3460312,47.3206406
cutting_10,1771299170305716457,28.6769199,-2.1,48.139679,44.5111084,47.3587303
cutting_10,1771299170405717283,28.6769199,-2.4,48.0634918,44.4952393,47.4857101
cutting_10,1771299170505718193,28.5846195,-2.3,48.3460312,44.5619011,47.3968315
cutting_10,1771299170605719088,28.5846195,-2.7,48.0095291,43.9650803,47.39048
cutting_10,1771299170705719861,28.7692299,-2.6,48.1587296,44.3619003,47.5365105
cutting_10,1771299170805720712,28.5846195,-2.2,48.2730217,44.6793709,47.7523804
cutting_10,1771299170905722124,28.6769199,-2.5,48.2920609,44.5746002,47.39048
cutting_10,1771299171005722989,28.5846195,-2.2,47.8984108,44.9269791,47.7460289
cutting_10,1771299171105724005,28.6769199,-2.7,47.9682503,44.3555603,47.5047607
cutting_10,1771299171205724485,28.4923096,-2.5,48.2888908,44.4095192,47.5174599
cutting_10,1771299171305725917,28.6769199,-2.5,48.0984116,44.4222183,47.4476204
cutting_10,1771299171405723108,28.7692299,-2.1,48.1365089,44.530159,47.3619003
cutting_10,1771299171505727701,28.5846195,-1.9,47.7047615,44.5714302,47.4952393
cutting_10,1771299171605727972,28.6769199,-2.3,48.0603218,44.7777786,47.8095207
cutting_10,1771299171705731213,28.5846195,-2.0,48.3809509,44.473011,47.60952
cutting_10,1771299171805730309,28.6769199,-3.0,48.4127007,44.30476,47.4412689
