File_ID,RawTime,IMotor,Kafa_Act_Trq,X_Accelerometer,Y_Accelerometer,Z_Accelerometer
cutting_F,1771300271447561620,25.4615402,-2.1,48.6190491,44.4952393,47.3269806
cutting_F,1771300271547562968,25.3692303,-2.0,48.2666702,44.4444504,47.4825401
cutting_F,1771300271647563721,25.4615402,-2.2,48.3269806,44.3872986,47.1555595
cutting_F,1771300271747564814,25.3692303,-2.4,48.2380905,44.4793701,47.6031799
cutting_F,1771300271847569308,25.3692303,-2.7,48.2507896,44.5174599,47.4412689
cutting_F,1771300271947566384,25.3692303,-2.4,48.5523796,44.774601,47.8095207
cutting_F,1771300272047567843,25.3692303,-1.6,48.1238098,44.4222183,47.5365105
cutting_F,1771300272147568777,25.4615402,-2.3,48.2349205,44.5015907,47.6539688
cutting_F,1771300272247570531,25.4615402,-2.4,48.3936501,44.4444504,47.6317482
cutting_F,1771300272347570232,25.4615402,-2.3,48.2730217,44.4444504,47.5523796
cutting_F,1771300272447571334,25.3692303,-2.2,48.2698402,44.5936508,47.6380997
cutting_F,1771300272547572088,25.4615402,-2.1,48.466671,44.7206306,47.8126984
cutting_F,1771300272647572919,25.4615402,-2.3,48.2571411,44.5206299,47.4761887
cutting_F,1771300272747574089,25.4615402,-1.8,48.6380997,44.7206306,47.7904816
cutting_F,1771300272847574341,25.4615402,-2.1,48.1745987,44.4603195,47.469841
cutting_F,1771300272947575982,25.3692303,-2.4,48.4031792,44.6603203,47.5396805
cutting_F,1771300273047577044,25.3692303,-2.4,48.3206406,44.5174599,47.9238091
cutting_F,1771300273147577685,25.3692303,-2.1,48.1174583,44.4476204,47.4857101
cutting_F,1771300273247578164,25.3692303,-1.7,48.0158691,44.6666718,47.9904785
cutting_F,1771300273347579569,25.4615402,-2.3,48.1809502,44.4285698,47.5999985
cutting_F,1771300273447581597,25.4615402,-2.5,48.1841316,44.4507904,47.4920692
cutting_F,1771300273547582052,25.4615402,-2.4,48.5682602,44.7015915,47.5047607
cutting_F,1771300273647582300,25.4615402,-1.8,47.9015884,44.2698402,47.4571419
cutting_F,1771300273747582696,25.2769203,-2.0,48.0666695,44.2888908,47.2634888
cutting_F,1771300273847585637,25.3692303,-2.6,48.5714302,44.4603195,47.5047607
cutting_F,1771300273947585789,25.3692303,-1.8,48.4476204,44.30159,47.533329
cutting_F,1771300274047585969,25.4615402,-2.1,48.0761909,44.3745995,47.469841
cutting_F,1771300274147586951,25.3692303,-2.3,48.1365089,44.3968315,47.5365105
cutting_F,1771300274247587491,25.3692303,-2.4,48.2222214,44.5174599,47.6476212
cutting_F,1771300274347588910,25.3692303,-2.2,48.2158699,44.7301598,47.7492104
cutting_F,1771300274447589624,25.4615402,-2.0,48.2349205,44.3682594,47.4761887
cutting_F,1771300274547590877,25.3692303,-2.4,48.1460304,44.39048,47.4634895
cutting_F,1771300274647591815,25.4615402,-2.8,48.60952,44.7142906,47.6031799
cutting_F,1771300274747592137,25.3692303,-2.3,48.0634918,44.3238106,47.3745995
cutting_F,1771300274847593506,25.3692303,-2.0,47.9587288,44.3872986,47.5174599
cutting_F,1771300274947594242,25.2769203,-1.8,48.0317497,44.3333282,47.4634895
cutting_F,1771300275047595234,25.4615402,-2.8,48.2317505,44.3968315,47.3777809
cutting_F,1771300275147592293,25.3692303,-2.4,48.2571411,44.530159,47.6730194
cutting_F,1771300275247597295,25.3692303,-2.4,48.165081,44.4952393,47.473011
cutting_F,1771300275347598384,25.3692303,-2.1,48.2952385,44.7333298,47.5872993
cutting_F,1771300275447598768,25.3692303,-2.6,48.3682594,44.526989,47.7904816
cutting_F,1771300275547600050,25.3692303,-2.2,48.2444496,44.5872993,47.7269897
cutting_F,1771300275647601100,25.3692303,-1.8,48.1365089,44.4222183,47.5841293
cutting_F,1771300275747601664,25.2000008,-2.9,48.1745987,44.2761917,47.5396805
cutting_F,1771300275847602743,25.2769203,-2.3,48.1555595,44.526989,47.5111084
cutting_F,1771300275947606252,25.3692303,-2.1,48.1873016,44.0666695,47.4412689
cutting_F,1771300276047604613,25.3692303,-2.1,47.9650803,45.0952415,47.7047615
cutting_F,1771300276147605264,25.3692303,-2.1,48.1174583,44.30476,47.526989
cutting_F,1771300276247606468,25.4615402,-2.6,48.2730217,44.6920586,47.6063499
cutting_F,1771300276347608655,25.3692303,-2.7,48.0666695,45.1047592,47.3714294
cutting_F,1771300276447608579,25.5538502,-2.2,48.2888908,44.1111107,46.2349205
