File_ID,Percent_Complete,IMotor_std,Z_Accel_std,VibRes_Accel_std,Trq_std,IMotor_HF_Noise,Z_Accel_HF_Noise,Z_HighFreq_RMS,IMotor_HighFreq_RMS,Trq_HighFreq_RMS,IMotor_std_Ratio_to_Past,Z_Accel_std_Ratio_to_Past,VibRes_Accel_std_Ratio_to_Past,Trq_std_Ratio_to_Past,IMotor_HighFreq_RMS_Ratio_to_Past,Z_HighFreq_RMS_Ratio_to_Past,IMotor_std_Trend,Z_Accel_std_Trend,VibRes_Accel_std_Trend,Trq_std_Trend,IMotor_HighFreq_RMS_Trend,Z_HighFreq_RMS_Trend,chatter
cutting_B,0.007320644216691,0.0476686790251196,0.1984113889103332,0.2776975916743361,0.2616188916046478,0.0461549999999988,0.2878019026215964,0.2713752591238942,0.043515351314219,0.3073181485764296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0080527086383601,0.0623044799614565,0.1991661445911891,0.2871404278008104,0.2936362072739366,0.0554713878830129,0.2946335198866246,0.2780123889346435,0.0532951841038914,0.3073181485764297,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0087847730600292,0.0623044799614565,0.1997063146126771,0.2799210832059988,0.3204163957519444,0.0652729916159999,0.2847293976700134,0.270234169469955,0.0615399666666749,0.3073181485764296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0095168374816983,0.0645436742689335,0.1837251008927158,0.2738115287693943,0.3204163957519444,0.0721620144847851,0.2866768434126845,0.2705633284575179,0.0688037818534375,0.3214550253664319,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0102489019033674,0.0778429378414479,0.1854188704328923,0.2824892989849381,0.3198958163736021,0.0769251800021447,0.285429151349452,0.2694935031281573,0.0753710171199476,0.3214550253664319,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0109809663250366,0.0778429378414479,0.1574612283292117,0.2223130603323407,0.3071373199943851,0.0973039002497451,0.193072455087759,0.1872941912957771,0.0923105777798808,0.2236067977499789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0117130307467057,0.0778429378414479,0.1327422076692361,0.1755009115818001,0.2875181153713043,0.1032062988814747,0.1681301959152832,0.1586280580216372,0.0973038317336752,0.2516611478423582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0124450951683748,0.0875734834621885,0.1372954112396427,0.1861451887290224,0.279085809185793,0.1076957285744068,0.1296806558243279,0.1291546113868837,0.1020532483285828,0.2828427124746189,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.0131771595900439,0.0953380358238246,0.1037069433116786,0.1810504388516334,0.2658320271650251,0.1076957285744068,0.144281757982465,0.1362933158090188,0.1020532483285828,0.2848001248439176,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cutting_B,0.013909224011713,0.0977893082452176,0.0888165496383899,0.1650349832031045,0.2830390628713837,0.1221156533705745,0.1092489889945725,0.1045602057566203,0.1151317421164788,0.2603416558635551,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
