File_ID,Percent_Complete,IMotor_std,Z_Accel_std,VibRes_Accel_std,Trq_std,IMotor_HF_Noise,Z_Accel_HF_Noise,Z_HighFreq_RMS,IMotor_HighFreq_RMS,Trq_HighFreq_RMS,IMotor_std_Ratio_to_Past,Z_Accel_std_Ratio_to_Past,VibRes_Accel_std_Ratio_to_Past,Trq_std_Ratio_to_Past,IMotor_HighFreq_RMS_Ratio_to_Past,Z_HighFreq_RMS_Ratio_to_Past,IMotor_std_Trend,Z_Accel_std_Trend,VibRes_Accel_std_Trend,Trq_std_Trend,IMotor_HighFreq_RMS_Trend,Z_HighFreq_RMS_Trend
cutting_A,0.007027406886858749,0.0798415040176029,0.141888619328348,0.11834271327256908,0.2875181153713043,0.09973634287334512,0.22083944591314006,0.2082094263448815,0.09441992932325731,0.32489314482696535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.007730147575544624,0.07447344936855466,0.1310478735695904,0.10217053368618709,0.3169297153067923,0.09973634287334512,0.21121862406482378,0.1994388101323264,0.09441992932325731,0.3382963855030739,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.008432888264230498,0.06772328259447827,0.13114148606039974,0.10395425239817337,0.2846049894151541,0.07956969662013479,0.21453660244178574,0.20226827968287098,0.07571693177034086,0.3448026810929532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.009135628952916374,0.06314135422765958,0.13440519775731938,0.10462281103061385,0.2846049894151541,0.07956969662013479,0.21400874487891938,0.20178048251537645,0.07571693177034086,0.40414518843273795,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.009838369641602248,0.05654962468752954,0.13327395751390791,0.10536859031556592,0.322490309931942,0.07337946423593258,0.1665674523313459,0.16176347016877649,0.0691828223480849,0.3511884584284246,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.010541110330288124,0.061984970522789784,0.10148950132028925,0.06708293094261746,0.3178049716414141,0.07337946423593258,0.14937770770846956,0.14102933722322153,0.0691828223480849,0.2886751345948129,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.011243851018973999,0.05654962468752954,0.10192044268795361,0.07903987357021015,0.38600518131237566,0.07772997191712444,0.13619966174261763,0.12873737790892523,0.07378120133700128,0.30368111930480995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.011946591707659873,0.05654962468752953,0.09431478494839787,0.07659536731135154,0.3893013685508382,0.05372257781160962,0.13247651984869666,0.12504393458469212,0.054027762647745434,0.39860869143671324,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.012649332396345749,0.04711190211787845,0.12496931323690243,0.09012759803134279,0.3831158803518562,0.062490825572621346,0.17123593457655512,0.16260425692225366,0.05980302583820958,0.39299420408505314,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting_A,0.013352073085031623,0.03715569675887315,0.1368748037790328,0.11847293786136172,0.3842742076521226,0.06013081734655245,0.20556119780477058,0.19384379037870966,0.05733248480069767,0.3999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
